Team A,Team B,Score A,Score B,Date,Competition,SourceURL
PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,1,1,9/20/2025,ARIZONA ADVANCED LEAGUES,
Tuzos Royals 2014,Dynamos SC 14B SC,2,1,9/7/2025,Tuzos Challenge,
14B GSA,Dynamos SC 14B SC,3,3,9/6/2025,Tuzos Challenge,
Dynamos SC 14B SC,Phoenix United 2015 Elite,5,1,9/6/2025,Tuzos Challenge,
Dynamos SC 14B SC,Tuzos Royals 2014,0,2,8/31/2025,Phoenix Rising Cup,
14 Pre-MLSN #1,Dynamos SC 14B SC,3,3,8/30/2025,Phoenix Rising Cup,
Dynamos SC 14B SC,Southeast 2014 Boys Black,1,1,8/30/2025,Phoenix Rising Cup,
Excel Soccer Academy 14 Red,Dynamos SC 14B SC,2,3,5/4/2025,Arizona Presidents Cup ,
Dynamos SC 14B SC,AZ Arsenal Pre-ECNL B14,3,1,5/3/2025,Arizona Presidents Cup ,
Dynamos SC 14B SC,Excel Soccer Academy 14 Red,3,1,4/27/2025,Arizona Presidents Cup ,
Dynamos SC 14B SC,14 ECNL #1,5,1,4/26/2025,Arizona Presidents Cup ,
CCV STARS 14 Boys Orange PEO,Dynamos SC 14B SC,1,5,4/11/2025,Arizona Presidents Cup ,
Dynamos SC 14B SC,CCV STARS 14 Boys Orange LAV,2,0,3/30/2025,Tournaments Powered by Rated Sports ,
Dynamos SC 14B SC,Next Level Soccer Northwest 2014 Boys,2,0,3/29/2025,Tournaments Powered by Rated Sports ,
Phoenix United 14 Elite,Dynamos SC 14B SC,1,0,3/23/2025,Tournaments Powered by Rated Sports ,
Dynamos SC 14B SC,14B JCFresquez Pre-MLS Next,4,0,3/22/2025,Tournaments Powered by Rated Sports ,
PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,0,0,3/21/2025,Tournaments Powered by Rated Sports ,
14 ECNL #1,Dynamos SC 14B SC,1,4,3/2/2025,ARIZONA ADVANCED LEAGUES,
14B Jimmy,Dynamos SC 14B SC,0,5,2/20/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Dynamos SC 14B SC,Next Level Soccer Southeast 2014 Boys Blue,2,4,2/8/2025,Desert Classic,
Dynamos SC 14B SC,Next Level Soccer Southeast 2014 Boys Red,2,1,2/8/2025,Desert Classic,
PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,1,0,2/7/2025,Desert Classic,
PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,2,3,2/1/2025,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,Playmaker Futbol Academy 14B Black,3,0,1/31/2025,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,2014B West,2,1,1/12/2025,CCV Stars Champions Cup,
Dynamos SC 14B SC,Next Level Soccer Southeast 2014 Boys Red,4,2,1/11/2025,CCV Stars Champions Cup,
CCV STARS 14 Boys Orange PEO,Dynamos SC 14B SC,5,0,1/10/2025,CCV Stars Champions Cup,
Dynamos SC 14B SC,AZ Arsenal Pre-ECNL B14,3,2,12/6/2024,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,14B GSA,0,0,11/29/2024,Tournaments Powered by Rated Sports ,
CCV STARS 14 Boys Orange LAV,Dynamos SC 14B SC,1,2,11/9/2024,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,14 ECNL #2,6,0,11/9/2024,ARIZONA ADVANCED LEAGUES,
14B Velasco Pre-MLS Next,Dynamos SC 14B SC,2,1,10/20/2024,ARIZONA ADVANCED LEAGUES,
14B Flores,Dynamos SC 14B SC,1,6,10/19/2024,ARIZONA ADVANCED LEAGUES,
14 ECNL #1,Dynamos SC 14B SC,3,2,10/12/2024,Arsenal Challenge,
Excel Soccer Academy 14 Red,Dynamos SC 14B SC,2,2,10/5/2024,ARIZONA ADVANCED LEAGUES,
Dynamos SC 14B SC,14B GSA,2,3,9/29/2024,The Derby,
Dynamos SC 14B SC,AZ Arsenal 15 Boys Teal 1 JZ,5,0,9/27/2024,The Derby,
Dynamos SC 14B SC,14B JCFresquez Pre-MLS Next,5,1,9/22/2024,ARIZONA ADVANCED LEAGUES,
CCV STARS 14 Boys Orange PEO,Dynamos SC 14B SC,4,5,4/20/2024,Arizona Presidents Cup ,
Dynamos SC 14B SC,NOS Santos 14 Boys Blue,5,3,4/19/2024,Arizona Presidents Cup ,
14B Antunez Pre-MLS Next,Excel Soccer Academy 14B Red,3,5,10/5/2025,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Southeast 2014 Boys Blue,2,1,10/4/2025,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Southeast 2015 Boys Red,1,2,9/28/2025,The Derby 2025,
14B GSA,Excel Soccer Academy 14B Red,7,2,9/27/2025,The Derby 2025,
Southeast 2014 Boys Red,Excel Soccer Academy 14B Red,1,5,9/27/2025,The Derby 2025,
Excel Soccer Academy 14B Red,Tuzos Royals 2014,3,0,9/21/2025,ARIZONA ADVANCED LEAGUES,
Southeast 2014 Boys Red,Excel Soccer Academy 14B Red,1,4,9/20/2025,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Legends FC AZ 14B FC,2,3,5/4/2025,Arizona Presidents Cup ,
14B GSA,Excel Soccer Academy 14B Red,2,5,5/3/2025,Arizona Presidents Cup ,
Legends FC AZ 14B FC,Excel Soccer Academy 14B Red,3,1,4/27/2025,Arizona Presidents Cup ,
Excel Soccer Academy 14B Red,CCV STARS 14 Boys Orange PEO,3,0,4/26/2025,Arizona Presidents Cup ,
14 ECNL #1,Excel Soccer Academy 14B Red,1,2,4/13/2025,Arizona Presidents Cup ,
Phoenix United 2015 Elite,Excel Soccer Academy 14B Red,1,2,3/30/2025,Tuzos Challenge,
2014B West,Excel Soccer Academy 14B Red,3,0,3/30/2025,Tuzos Challenge,
Tuzos Royals 2014,Excel Soccer Academy 14B Red,1,3,3/29/2025,Tuzos Challenge,
Excel Soccer Academy 14B Red,2014B West,0,3,3/29/2025,Tuzos Challenge,
2014B West,Excel Soccer Academy 14B Red,0,3,3/21/2025,TFC Spring Cup,
14B JCFresquez Pre-MLS Next,Excel Soccer Academy 14B Red,1,2,3/1/2025,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Tuzos Royals 2014,2,0,2/23/2025,AZFC Select Invitational ,
Excel Soccer Academy 14B Red,Phoenix Premier FC 14B CG,4,0,2/23/2025,AZFC Select Invitational ,
Excel Soccer Academy 14B Red,Playmaker Futbol Academy 14B Gold,2,0,2/22/2025,AZFC Select Invitational ,
Tuzos Royals 2014,Excel Soccer Academy 14B Red,1,1,2/22/2025,AZFC Select Invitational ,
PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14B Red,2,1,2/9/2025,Desert Classic,
Excel Soccer Academy 14B Red,PRFC North Valley 14B PreAcademy,2,4,2/8/2025,Desert Classic,
Excel Soccer Academy 14B Red,Next Level Soccer Southeast 2014 Boys Red,4,1,2/8/2025,Desert Classic,
Next Level Soccer Southeast 2014 Boys Blue,Excel Soccer Academy 14B Red,1,7,2/7/2025,Desert Classic,
CCV STARS 14 Boys Orange LAV,Excel Soccer Academy 14B Red,1,5,2/2/2025,ARIZONA ADVANCED LEAGUES,
14 ECNL #2,Excel Soccer Academy 14B Red,3,3,12/7/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,14 ECNL #1,4,3,10/26/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,14B Flores,5,2,10/20/2024,ARIZONA ADVANCED LEAGUES,
AZ Arsenal Pre-ECNL B14,Excel Soccer Academy 14B Red,4,1,10/19/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,14B GSA,3,0,10/12/2024,Tournaments Powered by Rated Sports ,
Playmaker Futbol Academy 14B Gold,Excel Soccer Academy 14B Red,0,2,10/12/2024,Tournaments Powered by Rated Sports ,
Excel Soccer Academy 14B Red,PSG 14B Blue,5,0,10/11/2024,Tournaments Powered by Rated Sports ,
Excel Soccer Academy 14B Red,14B Velasco Pre-MLS Next,1,2,10/6/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Legends FC AZ 14B FC,2,2,10/5/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,PRFC North Valley 14B PreAcademy,5,3,9/28/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,Playmaker Futbol Academy 14B Black,10,2,9/21/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14B Red,2014 Boys Yellow,3,4,4/20/2024,Arizona Presidents Cup ,
Excel Soccer Academy 14B Red,Tuzos Royals 2014,2,2,4/19/2024,Arizona Presidents Cup ,
CCV Stars 14 Boys North Pre-ECNL,PRFC North Valley 14B PreAcademy,1,1,10/4/2025,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,Dynamos SC 14B SC,1,1,9/20/2025,ARIZONA ADVANCED LEAGUES,
FC ARIZONA 13 GFC CUEVAS,PRFC North Valley 14B PreAcademy,8,0,4/27/2025,Arizona State Cup,
Playmaker Futbol Academy 13B Black,PRFC North Valley 14B PreAcademy,11,1,4/25/2025,Arizona State Cup,
PRFC North Valley 14B PreAcademy,14B Velasco Pre-MLS Next,4,2,4/13/2025,Arizona State Cup,
PRFC North Valley 14B PreAcademy,PRFC North Valley 13B PreAcademy,1,6,4/11/2025,Arizona State Cup,
PRFC North Valley 14B PreAcademy,14B JCFresquez Pre-MLS Next,0,3,3/22/2025,Tournaments Powered by Rated Sports ,
PRFC North Valley 14B PreAcademy,Legends FC AZ 14B FC,0,0,3/21/2025,Tournaments Powered by Rated Sports ,
PRFC North Valley 14B PreAcademy,AZ Arsenal Pre-ECNL B14,4,0,3/2/2025,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,14B Velasco Pre-MLS Next,1,1,3/1/2025,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,Phoenix United 2015 Elite,3,3,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
PRFC North Valley 14B PreAcademy,Excel Soccer Academy 14 Red,2,1,2/9/2025,Desert Classic,
Excel Soccer Academy 14 Red,PRFC North Valley 14B PreAcademy,2,4,2/8/2025,Desert Classic,
Tuzos Royals 2014,PRFC North Valley 14B PreAcademy,2,3,2/8/2025,Desert Classic,
PRFC North Valley 14B PreAcademy,Legends FC AZ 14B FC,1,0,2/7/2025,Desert Classic,
PRFC North Valley 14B PreAcademy,Legends FC AZ 14B FC,2,3,2/1/2025,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,14B Velasco Pre-MLS Next,2,2,12/14/2024,Holiday Classic,
PRFC North Valley 14B PreAcademy,14 ECNL #2,3,2,12/8/2024,ARIZONA ADVANCED LEAGUES,
14B JCFresquez Pre-MLS Next,PRFC North Valley 14B PreAcademy,0,3,11/24/2024,Heritage Cup,
14 ECNL #1,PRFC North Valley 14B PreAcademy,2,1,11/23/2024,Heritage Cup,
PRFC North Valley 14B PreAcademy,Next Level Soccer Southeast 2014 Boys Red,6,4,11/23/2024,Heritage Cup,
PRFC North Valley 14B PreAcademy,14 ECNL #1,4,2,10/20/2024,ARIZONA ADVANCED LEAGUES,
Playmaker Futbol Academy 14B Black,PRFC North Valley 14B PreAcademy,2,3,10/19/2024,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,Next Level Soccer Northwest 2014 Boys,2,2,10/13/2024,Arsenal Challenge,
PRFC North Valley 14B PreAcademy,AZ Arsenal Pre-ECNL B14,1,7,10/12/2024,Arsenal Challenge,
Brazas 2014 Boys Black Marcos,PRFC North Valley 14B PreAcademy,1,3,10/11/2024,Arsenal Challenge,
CCV STARS 14 Boys Orange LAV,PRFC North Valley 14B PreAcademy,3,4,9/29/2024,ARIZONA ADVANCED LEAGUES,
Excel Soccer Academy 14 Red,PRFC North Valley 14B PreAcademy,5,3,9/28/2024,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,14B Flores,4,1,9/22/2024,ARIZONA ADVANCED LEAGUES,
14B JCFresquez Pre-MLS Next,PRFC North Valley 14B PreAcademy,2,0,9/21/2024,ARIZONA ADVANCED LEAGUES,
AZEV B2014 (NAVY),BRAZAS FC 2014 Boys Black,1,5,9/27/2025,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (NAVY),PSC 2014B,0,0,9/26/2025,Arizona Athletic Grounds Tournament Series,
PRFC West Valley 14B Predator,AZEV B2014 (NAVY),1,8,9/24/2025,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (NAVY),Tuzos Chandler 2014 boys,6,4,9/20/2025,OPEN League: Season 1,
NOS Santos 14 Boys Blue,AZEV B2014 (NAVY),4,1,9/13/2025,OPEN League: Season 1,
Madison FC 14 Gold Boys,AZEV B2014 (NAVY),4,2,9/7/2025,Flagstaff Soccer United Cup,
AZEV B2014 (NAVY),Southeast 2014 Boys Red,1,2,9/6/2025,Flagstaff Soccer United Cup,
PRFC Desert Foothills 14B Pre-Academy,AZEV B2014 (NAVY),2,3,9/6/2025,Flagstaff Soccer United Cup,
Next Level Soccer Southeast 2014 Boys Red,AZEV B2014 (NAVY),5,0,4/19/2025,East Valley Spring Invitational,
AZEV B2014 (NAVY),AZ Arsenal 14 Boys Teal 1,1,0,4/16/2025,East Valley Spring Invitational,
East Valley NSFC 14 Boys Aguirre,AZEV B2014 (NAVY),1,0,4/14/2025,East Valley Spring Invitational,
AZEV B2014 (NAVY),AZ Arsenal 14 Boys Teal 1,4,2,4/13/2025,Rivalries Cup,
PRFC Southeast Valley 14B Predator,AZEV B2014 (NAVY),1,8,4/13/2025,Rivalries Cup,
AZEV B2014 (NAVY),AZ Arsenal 14 Boys Teal 1,1,1,4/12/2025,Rivalries Cup,
AZEV B2014 (NAVY),AZ Arsenal 14 Boys Teal 2 SC,7,2,4/11/2025,Rivalries Cup,
AZEV B2014 (NAVY),CCV STARS 14 Boys Orange LAV,1,0,3/9/2025,Ostrich Festival,
AZEV B2014 (NAVY),East Valley NSFC 14 Boys Aguirre,6,2,3/5/2025,Futsal B and G ,
AZEV B2014 (NAVY),14,8,4,3/1/2025,Futsal B and G ,
PRFC Southeast Valley 14B Pre-Academy,AZEV B2014 (NAVY),0,7,3/1/2025,Futsal B and G ,
14B Jimmy,AZEV B2014 (NAVY),0,1,2/22/2025,Futsal B and G ,
AZEV B2014 (NAVY),14B Engilman,4,0,2/15/2025,Futsal B and G ,
AZEV B2014 (NAVY),Legends FC AZ 14B Gold,4,2,1/25/2025,Futsal B and G ,
AZEV B2014 (NAVY),CCV STARS 14 Boys Navy PEO,4,0,1/12/2025,CCV Stars Champions Cup,
14B Jimmy,AZEV B2014 (NAVY),1,1,1/11/2025,CCV Stars Champions Cup,
AZEV B2014 (NAVY),Next Level Soccer Northwest 2014 Boys,1,0,1/10/2025,CCV Stars Champions Cup,
PRFC North Valley 14B Predator,AZEV B2014 (NAVY),0,4,12/15/2024,Holiday Classic,
AZEV B2014 (NAVY),PRFC Scottsdale 14B Pre-Academy,6,2,12/15/2024,Holiday Classic,
East Valley NSFC 14 Boys Aguirre,AZEV B2014 (NAVY),0,0,12/14/2024,Holiday Classic,
West Valley 2014 Boys Martinez Pre-Elite64,AZEV B2014 (NAVY),0,2,12/7/2024,OPEN League: Season 1,
PRFC North Valley 14B Predator,AZEV B2014 (NAVY),3,8,11/24/2024,Heritage Cup,
CCV STARS 14 Boys Orange LAV,AZEV B2014 (NAVY),1,8,11/23/2024,Heritage Cup,
AZEV B2014 (NAVY),PRFC Southeast Valley 14B Predator,5,0,11/22/2024,Heritage Cup,
Legends FC AZ 14B Black,AZEV B2014 (NAVY),0,8,11/9/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Pre-Academy,AZEV B2014 (NAVY),1,2,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Southeast Valley 14B Pre-Academy,AZEV B2014 (NAVY),3,7,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
AZEV B2014 (NAVY),PRFC Southeast Valley 14B Predator,4,1,10/25/2024,Phoenix Rising FC Tournaments - Fall Classic,
AZEV B2014 (NAVY),14,2,4,10/19/2024,OPEN League: Season 1,
AZEV B2014 (NAVY),Tuzos Halcones 2014,5,6,10/5/2024,OPEN League: Season 1,
Phoenix Premier FC 14B SW,AZEV B2014 (NAVY),0,4,9/28/2024,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (NAVY),14 Cityzens,3,1,9/27/2024,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (NAVY),Phoenix Premier FC 14B Black,5,0,9/21/2024,OPEN League: Season 1,
14B Hermanson,Madison FC 14 Gold Boys,2,6,10/4/2025,ARIZONA ADVANCED LEAGUES,
PRFC Desert Foothills 14B Pre-Academy,Madison FC 14 Gold Boys,4,3,10/3/2025,ARIZONA ADVANCED LEAGUES,
Madison FC 14 Gold Boys,CCV Stars 14 Boys South Pre-ECNL,3,0,9/28/2025,ARIZONA ADVANCED LEAGUES,
14B Rayados Blue,Madison FC 14 Gold Boys,2,2,9/21/2025,ARIZONA ADVANCED LEAGUES,
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,4,1,9/20/2025,ARIZONA ADVANCED LEAGUES,
Madison FC 14 Gold Boys,AZEV B2014 (NAVY),4,2,9/7/2025,Flagstaff Soccer United Cup,
Southeast 2014 Boys Red,Madison FC 14 Gold Boys,4,3,9/6/2025,Flagstaff Soccer United Cup,
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,4,1,9/6/2025,Flagstaff Soccer United Cup,
Madison FC 14 Gold Boys,SWSC B2014 ELITE,5,6,6/1/2025,Soccer in the Sand,
Cimarron FC,Madison FC 14 Gold Boys,0,5,5/31/2025,Soccer in the Sand,
Madison FC 14 Gold Boys,South County Fury B2014,9,4,5/31/2025,Soccer in the Sand,
Madison FC 14 Gold Boys,CCV STARS 14 Boys Navy PEO,4,0,4/26/2025,Arizona Presidents Cup ,
Phoenix Valley Soccer Club boys 2014,Madison FC 14 Gold Boys,0,3,4/13/2025,Arizona Presidents Cup ,
Madison FC 14 Gold Boys,14B OMolina,5,3,4/12/2025,Arizona Presidents Cup ,
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,4,2,4/6/2025,Yavapai,
Tuzos Halcones 2014,Madison FC 14 Gold Boys,4,8,4/5/2025,Yavapai,
Madison FC 14 Gold Boys,Phoenix United 2015 Elite,4,0,3/23/2025,Tournaments Powered by Rated Sports ,
Madison FC 14 Gold Boys,14,3,3,3/9/2025,Ostrich Festival,
Tuzos Halcones 2014,Madison FC 14 Gold Boys,3,0,3/8/2025,Futsal B and G ,
14B JCFresquez Pre-MLS Next,Madison FC 14 Gold Boys,1,1,3/8/2025,Ostrich Festival,
Madison FC 14 Gold Boys,Phoenix United FC 2014 Premier,3,0,2/23/2025,AZFC Select Invitational ,
Kingman SC B14 McGill,Madison FC 14 Gold Boys,0,8,2/22/2025,AZFC Select Invitational ,
Madison FC 14 Gold Boys,15B NMarkette,8,0,2/15/2025,Futsal B and G ,
Phoenix Premier FC 14B Black,Madison FC 14 Gold Boys,2,6,2/1/2025,Futsal B and G ,
Tuzos Royals 2014,Madison FC 14 Gold Boys,1,0,1/19/2025,Tournaments Powered by Rated Sports ,
West Valley 2014 Boys Martinez Pre-Elite64,Madison FC 14 Gold Boys,0,2,1/19/2025,Tournaments Powered by Rated Sports ,
Tuzos Royals 2014,Madison FC 14 Gold Boys,3,1,1/18/2025,Tournaments Powered by Rated Sports ,
Madison FC 14 Gold Boys,Next Level Soccer Northwest 2014 Boys,5,2,1/18/2025,Tournaments Powered by Rated Sports ,
Madison FC 14 Gold Boys,14B OMolina,5,0,1/11/2025,Futsal B and G ,
Next Level Soccer Southeast 2014 Boys Blue,Madison FC 14 Gold Boys,3,5,12/15/2024,Holiday Classic,
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,1,1,12/14/2024,Holiday Classic,
PRFC West Valley 15B Predator,Madison FC 14 Gold Boys,0,3,12/13/2024,Holiday Classic,
Madison FC 14 Gold Boys,PRFC West Valley 14B Pre-Academy,8,0,11/10/2024,Kick for the Cure,
Madison FC 14 Gold Boys,CAC 14/15B (Conroy),11,0,11/10/2024,Kick for the Cure,
Madison FC 14 Gold Boys,CCV STARS 14 Boys Navy PEO,4,2,11/9/2024,Kick for the Cure,
Phoenix Premier FC 14B SW,Madison FC 14 Gold Boys,0,6,11/9/2024,Kick for the Cure,
Madison FC 14 Gold Boys,East Valley NSFC 14 Boys Aguirre,2,3,11/2/2024,OPEN League: Season 1,
Madison FC 14 Gold Boys,PRFC Southeast Valley 14B Predator-Central,4,0,10/26/2024,OPEN League: Season 1,
CCV STARS 14 Boys Navy PEO,Madison FC 14 Gold Boys,0,4,10/19/2024,OPEN League: Season 1,
Playmaker Futbol Academy 14B Black,Madison FC 14 Gold Boys,5,0,10/12/2024,Tournaments Powered by Rated Sports ,
2014 Boys Yellow,Madison FC 14 Gold Boys,0,1,10/5/2024,OPEN League: Season 1,
Madison FC 14 Gold Boys,U-11 (2014) Boys Pre Academy,3,2,9/28/2024,OPEN League: Season 1,
PRFC Scottsdale 14B Pre-Academy,Madison FC 14 Gold Boys,2,2,9/14/2024,OPEN League: Season 1,
Madison FC 14 Gold Boys,PRFC North Valley 14B Predator,1,2,9/8/2024,Flagstaff Soccer United Cup,
Madison FC 14 Gold Boys,U-11 (2014) Boys Pre Academy,3,0,9/8/2024,Flagstaff Soccer United Cup,
CCV STARS 14 Boys Navy PEO,Madison FC 14 Gold Boys,0,0,9/7/2024,Flagstaff Soccer United Cup,
Madison FC 14 Gold Boys,PRFC Southeast Valley 14B Predator,9,0,9/7/2024,Flagstaff Soccer United Cup,
AZ Arsenal Pre-ECNL B15,15B AChacon Pre-MLS Next,0,2,9/28/2025,The Derby 2025,
Phoenix United 2015 Elite,AZ Arsenal Pre-ECNL B15,1,3,9/28/2025,The Derby 2025,
BRAZAS FC 2015 Boys Black,AZ Arsenal Pre-ECNL B15,2,4,9/27/2025,The Derby 2025,
AZ Arsenal Pre-ECNL B15,Phoenix Premier FC 15B Black,11,1,9/27/2025,The Derby 2025,
PRFC Scottsdale 15B Pre-Academy,AZ Arsenal Pre-ECNL B15,0,8,8/31/2025,Phoenix Rising Cup,
15B AChacon Pre-MLS Next,AZ Arsenal Pre-ECNL B15,0,0,8/31/2025,Phoenix Rising Cup,
15 Pre-MLS Next Tier #1,AZ Arsenal Pre-ECNL B15,2,8,8/30/2025,Phoenix Rising Cup,
AZ Arsenal Pre-ECNL B15,15B AChacon Pre-MLS Next,2,5,8/29/2025,Phoenix Rising Cup,
REAL AZ,AZ Arsenal Pre-ECNL B15,12,2,7/20/2025,Inside Classic,
AZ Arsenal Pre-ECNL B15,AZ Arsenal 14 Boys Teal CB,10,1,7/20/2025,Inside Classic,
AZ Arsenal Pre-ECNL B15,AZ Arsenal 14 Boys Teal CJB,11,1,7/19/2025,Inside Classic,
PRFC Southeast Valley 14B Predator,AZ Arsenal Pre-ECNL B15,3,12,7/19/2025,Inside Classic,
14B Jimmy,AZ Arsenal Pre-ECNL B15,2,1,4/26/2025,Arizona Presidents Cup ,
PRFC West Valley 15B Predator,AZ Arsenal Pre-ECNL B15,0,4,4/13/2025,Rivalries Cup,
AZ Arsenal Pre-ECNL B15,PSG 15B Blue,4,2,4/12/2025,Rivalries Cup,
AZ Arsenal Pre-ECNL B15,PRFC North Valley 15B Copa,8,1,4/12/2025,Rivalries Cup,
NOS Santos 14 Boys Blue,AZ Arsenal Pre-ECNL B15,5,3,4/11/2025,Arizona Presidents Cup ,
AZ Arsenal Pre-ECNL B15,East Valley NSFC 14 Boys Aguirre,3,2,4/4/2025,Arizona Presidents Cup ,
Phoenix Premier FC 14B CG,AZ Arsenal Pre-ECNL B15,4,1,3/22/2025,Tournaments Powered by Rated Sports ,
AZ Arsenal Pre-ECNL B15,Madison FC 14 Blue Boys,3,1,3/22/2025,Tournaments Powered by Rated Sports ,
AZ Arsenal Pre-ECNL B15,Madison FC 2015 Boys Gold,3,0,3/21/2025,Tournaments Powered by Rated Sports ,
AZSC 14B Perez,AZ Arsenal Pre-ECNL B15,7,1,2/9/2025,Desert Classic,
AZ Arsenal Pre-ECNL B15,U-11 (2014) Boys Pre Academy,5,3,2/9/2025,Desert Classic,
Phoenix United 2015 Elite,AZ Arsenal Pre-ECNL B15,4,7,2/8/2025,Desert Classic,
AZ Arsenal Pre-ECNL B15,AZSC 14B Perez,2,2,2/6/2025,Desert Classic,
PRFC West Valley 14B Pre-Academy,AZ Arsenal Pre-ECNL B15,1,4,2/1/2025,Futsal B and G ,
AZ Arsenal Pre-ECNL B15,PRFC Southeast Valley 14B Predator-Central,5,1,2/1/2025,Futsal B and G ,
AZ Arsenal Pre-ECNL B15,PRFC North Valley 14B Predator,2,1,1/25/2025,AZ Soccer Clash,
U-11 (2014) Boys Pre Academy,AZ Arsenal Pre-ECNL B15,4,1,1/25/2025,AZ Soccer Clash,
East Valley NSFC 14 Boys Aguirre,AZ Arsenal Pre-ECNL B15,5,3,1/24/2025,AZ Soccer Clash,
PRFC Scottsdale 14B Predator,AZ Arsenal Pre-ECNL B15,2,5,1/11/2025,Futsal B and G ,
AZ Arsenal Pre-ECNL B15,Phoenix Premier FC 15B Black,3,2,1/5/2025,Inside Classic,
State 48 FC 14 White,AZ Arsenal Pre-ECNL B15,1,6,11/9/2024,OPEN League: Season 1,
AZ Arsenal Pre-ECNL B15,Next Level Soccer Northwest 2014 Boys,2,1,11/3/2024,2025 Rush Cup ,
AZ Arsenal Pre-ECNL B15,14,1,4,11/3/2024,2025 Rush Cup ,
Tuzos Academy Mesa 2014,AZ Arsenal Pre-ECNL B15,3,3,11/2/2024,2025 Rush Cup ,
AZ Arsenal Pre-ECNL B15,14B Engilman,5,3,11/1/2024,2025 Rush Cup ,
Legends FC AZ 14B FC,AZ Arsenal Pre-ECNL B15,5,0,9/27/2024,The Derby,
AZ Arsenal Pre-ECNL B15,Playmaker Futbol Academy 14B White,12,0,9/14/2024,OPEN League: Season 1,
Tuzos Academy 2013,14B JDeutsch Pre-MLS Next,3,5,9/19/2025,ARIZONA ADVANCED LEAGUES,
2014B West,14B JDeutsch Pre-MLS Next,2,0,9/14/2025,Cactus Kick Off,
FCDA 13B Red NL (AZ),14B JDeutsch Pre-MLS Next,0,1,9/13/2025,Cactus Kick Off,
14B JDeutsch Pre-MLS Next,Rey Del Castillo FC Gold,0,2,9/13/2025,Cactus Kick Off,
14B JDeutsch Pre-MLS Next,PRFC North Valley 13B PreAcademy,0,4,4/27/2025,Arizona State Cup,
14B JDeutsch Pre-MLS Next,FC ARIZONA 13 GFC CUEVAS,2,3,4/26/2025,Arizona State Cup,
PRFC North Valley 14B PreAcademy,14B JDeutsch Pre-MLS Next,4,2,4/13/2025,Arizona State Cup,
Playmaker Futbol Academy 13B Black,14B JDeutsch Pre-MLS Next,5,0,4/12/2025,Arizona State Cup,
14B JDeutsch Pre-MLS Next,2014B West,5,1,3/8/2025,Ostrich Festival,
14B Flores,14B JDeutsch Pre-MLS Next,2,6,3/2/2025,ARIZONA ADVANCED LEAGUES,
PRFC North Valley 14B PreAcademy,14B JDeutsch Pre-MLS Next,1,1,3/1/2025,ARIZONA ADVANCED LEAGUES,
Playmaker Futbol Academy 13B Black,14B JDeutsch Pre-MLS Next,5,0,2/23/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
