TeamKey,OppKey,Team,Opp,Score A,Score B,Date
42160958,42160828,Scottsdale 15 Sandsharks Select,PRFC North Valley 15B Predator,1,6,2025-01-12
42163331,42160732,PRFC Southeast Valley 15B Pre-Academy,15 Boys Navy,6,1,2025-01-12
42160732,42163331,15 Boys Navy,PRFC Southeast Valley 15B Pre-Academy,1,6,2025-01-12
42160732,42163331,15 Boys Navy,PRFC Southeast Valley 15B Pre-Academy,1,6,2025-01-12
42163331,42160732,PRFC Southeast Valley 15B Pre-Academy,15 Boys Navy,6,1,2025-01-12
42161493,42160741,AZ Arsenal 15 Boys Teal CE,VSC 2015 Boys Green,6,1,2025-01-12
42160732,42161830,15 Boys Navy,Madison FC 15 Gold Boys,8,1,2025-01-12
42159421,42158038,15/16,2015 Boys Academy,2,5,2025-01-12
42159961,42160741,Southeast 2015 Boys Green,VSC 2015 Boys Green,2,5,2025-01-12
42158038,42159421,2015 Boys Academy,15/16,5,2,2025-01-12
42161078,42161829,PRFC Scottsdale 15B Predator,Madison FC 15 Blue Boys,4,2,2025-01-12
42161078,42161829,PRFC Scottsdale 15B Predator,Madison FC 15 Blue Boys,4,2,2025-01-12
42161829,42161078,Madison FC 15 Blue Boys,PRFC Scottsdale 15B Predator,2,4,2025-01-12
5b14d2cf2b3b,42161196,CCV STARS 15 Boys Orange SUR,15B NJMarkette,3,3,2025-01-12
42174753,42161078,2014,PRFC Scottsdale 15B Predator,2,1,2025-01-12
42161078,42174753,PRFC Scottsdale 15B Predator,2014,1,2,2025-01-12
42159932,418e1c9e12fe,CCV STARS 15 Boys Red PEO,Next Level Soccer Southeast 2014 Boys Green,2,3,2025-01-12
418e1c9e12fe,42159932,Next Level Soccer Southeast 2014 Boys Green,CCV STARS 15 Boys Red PEO,3,2,2025-01-12
42161196,5b14d2cf2b3b,15B NJMarkette,CCV STARS 15 Boys Orange SUR,3,3,2025-01-12
5b14d2cf2b3b,42161196,CCV STARS 15 Boys Orange SUR,15B NJMarkette,3,3,2025-01-12
42161830,42160732,Madison FC 15 Gold Boys,15 Boys Navy,1,8,2025-01-12
42160732,42161830,15 Boys Navy,Madison FC 15 Gold Boys,8,1,2025-01-12
42160086,42158532,United,White,7,2,2025-01-12
42158532,42160086,White,United,2,7,2025-01-12
42160741,42161493,VSC 2015 Boys Green,AZ Arsenal 15 Boys Teal CE,1,6,2025-01-12
42161493,42160741,AZ Arsenal 15 Boys Teal CE,VSC 2015 Boys Green,6,1,2025-01-12
42159961,42160741,Southeast 2015 Boys Green,VSC 2015 Boys Green,2,5,2025-01-12
42160741,42159961,VSC 2015 Boys Green,Southeast 2015 Boys Green,5,2,2025-01-12
42158563,42160741,2015 Rush Boys,VSC 2015 Boys Green,1,2,2025-01-12
42160741,42158563,VSC 2015 Boys Green,2015 Rush Boys,2,1,2025-01-12
42160741,42159961,VSC 2015 Boys Green,Southeast 2015 Boys Green,5,2,2025-01-12
42159961,42160741,Southeast 2015 Boys Green,VSC 2015 Boys Green,2,5,2025-01-12
ca938fe7d0b7,42159724,Next Level Soccer Southeast 2016 Boys Black,Northwest 2015 Boys Red,7,1,2025-01-12
42159724,ca938fe7d0b7,Northwest 2015 Boys Red,Next Level Soccer Southeast 2016 Boys Black,1,7,2025-01-12
42159724,ca938fe7d0b7,Northwest 2015 Boys Red,Next Level Soccer Southeast 2016 Boys Black,1,7,2025-01-12
ca938fe7d0b7,42159724,Next Level Soccer Southeast 2016 Boys Black,Northwest 2015 Boys Red,7,1,2025-01-12
42160741,42158563,VSC 2015 Boys Green,2015 Rush Boys,2,1,2025-01-12
42158563,42160741,2015 Rush Boys,VSC 2015 Boys Green,1,2,2025-01-12
42159421,42158038,15/16,2015 Boys Academy,2,5,2025-01-12
42161829,42161078,Madison FC 15 Blue Boys,PRFC Scottsdale 15B Predator,2,4,2025-01-12
42158532,42160050,White,Arsenal,3,3,2025-01-12
42161196,5b14d2cf2b3b,15B NJMarkette,CCV STARS 15 Boys Orange SUR,3,3,2025-01-12
42159932,418e1c9e12fe,CCV STARS 15 Boys Red PEO,Next Level Soccer Southeast 2014 Boys Green,2,3,2025-01-12
42160828,42160958,PRFC North Valley 15B Predator,Scottsdale 15 Sandsharks Select,6,1,2025-01-12
42160958,42160828,Scottsdale 15 Sandsharks Select,PRFC North Valley 15B Predator,1,6,2025-01-12
42160958,42160828,Scottsdale 15 Sandsharks Select,PRFC North Valley 15B Predator,1,6,2025-01-12
42160828,42160958,PRFC North Valley 15B Predator,Scottsdale 15 Sandsharks Select,6,1,2025-01-12
42161493,42160741,AZ Arsenal 15 Boys Teal CE,VSC 2015 Boys Green,6,1,2025-01-12
42160741,42161493,VSC 2015 Boys Green,AZ Arsenal 15 Boys Teal CE,1,6,2025-01-12
42160741,42161493,VSC 2015 Boys Green,AZ Arsenal 15 Boys Teal CE,1,6,2025-01-12
42161493,42160741,AZ Arsenal 15 Boys Teal CE,VSC 2015 Boys Green,6,1,2025-01-12
42161493,42161566,AZ Arsenal 15 Boys Teal CE,PRFC Scottsdale 15B Samba,3,2,2025-01-12
42160050,42158532,Arsenal,White,3,3,2025-01-12
42161566,42161493,PRFC Scottsdale 15B Samba,AZ Arsenal 15 Boys Teal CE,2,3,2025-01-12
42161493,42161566,AZ Arsenal 15 Boys Teal CE,PRFC Scottsdale 15B Samba,3,2,2025-01-12
42161566,42158616,PRFC Scottsdale 15B Samba,2015,4,0,2025-01-12
42158616,42161566,2015,PRFC Scottsdale 15B Samba,0,4,2025-01-12
42158616,42161566,2015,PRFC Scottsdale 15B Samba,0,4,2025-01-12
42161566,42161493,PRFC Scottsdale 15B Samba,AZ Arsenal 15 Boys Teal CE,2,3,2025-01-12
42160958,42160828,Scottsdale 15 Sandsharks Select,PRFC North Valley 15B Predator,1,6,2025-01-12
42161566,42158616,PRFC Scottsdale 15B Samba,2015,4,0,2025-01-12
42160050,42158532,Arsenal,White,3,3,2025-01-12
42158532,42160050,White,Arsenal,3,3,2025-01-12
42160086,42158532,United,White,7,2,2025-01-12
42158532,42160086,White,United,2,7,2025-01-12
42161830,42160732,Madison FC 15 Gold Boys,15 Boys Navy,1,8,2025-01-12
418e1c9e12fe,42159932,Next Level Soccer Southeast 2014 Boys Green,CCV STARS 15 Boys Red PEO,3,2,2025-01-12
42174753,42161078,2014,PRFC Scottsdale 15B Predator,2,1,2025-01-12
42161078,42174753,PRFC Scottsdale 15B Predator,2014,1,2,2025-01-12
42160014,42162669,Legends,PRFC West Valley 15B Predator,3,4,2025-01-12
42162669,42160014,PRFC West Valley 15B Predator,Legends,4,3,2025-01-12
42160828,42160958,PRFC North Valley 15B Predator,Scottsdale 15 Sandsharks Select,6,1,2025-01-12
42160732,42161830,15 Boys Navy,Madison FC 15 Gold Boys,8,1,2025-01-12
42160732,42159421,15 Boys Navy,15/16,2,1,2025-01-13
42161570,42160014,PSG 15B Blue,Legends,7,6,2025-01-13
42160014,42161570,Legends,PSG 15B Blue,6,7,2025-01-13
42171732,42161830,2015 Boys Blue,Madison FC 15 Gold Boys,2,2,2025-01-13
42161830,42171732,Madison FC 15 Gold Boys,2015 Boys Blue,2,2,2025-01-13
29267cdecc91,42162707,CCV STARS 14 Boys Orange PEO,Southeast 2015 Boys Red,3,2,2025-01-13
42159421,42160732,15/16,15 Boys Navy,1,2,2025-01-13
42162707,29267cdecc91,Southeast 2015 Boys Red,CCV STARS 14 Boys Orange PEO,2,3,2025-01-13
42171732,42161830,2015 Boys Blue,Madison FC 15 Gold Boys,2,2,2025-01-13
42161830,42171732,Madison FC 15 Gold Boys,2015 Boys Blue,2,2,2025-01-13
42159421,42160732,15/16,15 Boys Navy,1,2,2025-01-13
42160732,42159421,15 Boys Navy,15/16,2,1,2025-01-13
42161570,42160014,PSG 15B Blue,Legends,7,6,2025-01-13
42160014,42161570,Legends,PSG 15B Blue,6,7,2025-01-13
42160014,42161570,Legends,PSG 15B Blue,6,7,2025-01-13
42162707,29267cdecc91,Southeast 2015 Boys Red,CCV STARS 14 Boys Orange PEO,2,3,2025-01-13
29267cdecc91,42162707,CCV STARS 14 Boys Orange PEO,Southeast 2015 Boys Red,3,2,2025-01-13
42161570,42160014,PSG 15B Blue,Legends,7,6,2025-01-13
42171732,42161830,2015 Boys Blue,Madison FC 15 Gold Boys,2,2,2025-01-13
42160732,42159421,15 Boys Navy,15/16,2,1,2025-01-13
42161830,42171732,Madison FC 15 Gold Boys,2015 Boys Blue,2,2,2025-01-13
42159421,42160732,15/16,15 Boys Navy,1,2,2025-01-13
42160732,42159421,15 Boys Navy,15/16,2,1,2025-01-13
42160014,42161570,Legends,PSG 15B Blue,6,7,2025-01-13
42161570,42160014,PSG 15B Blue,Legends,7,6,2025-01-13
42161830,42171732,Madison FC 15 Gold Boys,2015 Boys Blue,2,2,2025-01-13
42159421,42160732,15/16,15 Boys Navy,1,2,2025-01-13
42171732,42161830,2015 Boys Blue,Madison FC 15 Gold Boys,2,2,2025-01-13
42160050,42174753,Arsenal,2014,3,1,2025-01-16
42160050,42174753,Arsenal,2014,3,1,2025-01-16
42174753,42160050,2014,Arsenal,1,3,2025-01-16
42174753,42160050,2014,Arsenal,1,3,2025-01-16
42171416,8f91955341d5,CDO 15B Premier,14B Hermanson 1,1,1,2025-01-17
8f91955341d5,42171416,14B Hermanson 1,CDO 15B Premier,1,1,2025-01-17
42171416,8f91955341d5,CDO 15B Premier,14B Hermanson 1,1,1,2025-01-17
8f91955341d5,42171416,14B Hermanson 1,CDO 15B Premier,1,1,2025-01-17
42161394,42161402,NOS Santos 15 Boys White,PRFC Southeast Valley 15B Predator,3,7,2025-01-17
42161402,42161394,PRFC Southeast Valley 15B Predator,NOS Santos 15 Boys White,7,3,2025-01-17
42161402,42161394,PRFC Southeast Valley 15B Predator,NOS Santos 15 Boys White,7,3,2025-01-17
42161394,42161402,NOS Santos 15 Boys White,PRFC Southeast Valley 15B Predator,3,7,2025-01-17
42158532,42161415,White,PRFC Desert Foothills 15B Predator,2,4,2025-01-18
42161415,42158532,PRFC Desert Foothills 15B Predator,White,4,2,2025-01-18
42161983,b5eaac346e9f,AZSC 2015B White,Colegio Alerce,5,5,2025-01-18
b5eaac346e9f,42161983,Colegio Alerce,AZSC 2015B White,5,5,2025-01-18
42159917,42161095,Southeast 2015 Boys Black,XF B15 RCL1,3,0,2025-01-18
42161095,42159917,XF B15 RCL1,Southeast 2015 Boys Black,0,3,2025-01-18
42161095,42159917,XF B15 RCL1,Southeast 2015 Boys Black,0,3,2025-01-18
42159917,42161095,Southeast 2015 Boys Black,XF B15 RCL1,3,0,2025-01-18
42161338,42160243,15B Rayados Blue,Pima Surf Academy Boys 15,5,2,2025-01-18
42160243,42161338,Pima Surf Academy Boys 15,15B Rayados Blue,2,5,2025-01-18
42160243,42161338,Pima Surf Academy Boys 15,15B Rayados Blue,2,5,2025-01-18
42161804,42158616,15B,2015,4,9,2025-01-18
42160848,42161804,2015 White,15B,2,7,2025-01-18
42161804,42160848,15B,2015 White,7,2,2025-01-18
42161804,42160848,15B,2015 White,7,2,2025-01-18
42160848,42161804,2015 White,15B,2,7,2025-01-18
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-01-18
42160668,42161804,15 Boys Soul Warriors,15B,5,3,2025-01-18
42160668,42161804,15 Boys Soul Warriors,15B,5,3,2025-01-18
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-01-18
42161804,42158616,15B,2015,4,9,2025-01-18
42158616,42161804,2015,15B,9,4,2025-01-18
42158616,42161804,2015,15B,9,4,2025-01-18
42158532,42161415,White,PRFC Desert Foothills 15B Predator,2,4,2025-01-18
42161338,42160243,15B Rayados Blue,Pima Surf Academy Boys 15,5,2,2025-01-18
42161415,42158532,PRFC Desert Foothills 15B Predator,White,4,2,2025-01-18
42174753,42159858,2014,CDO 15B Elite,3,2,2025-01-18
42158532,42161415,White,PRFC Desert Foothills 15B Predator,2,4,2025-01-18
42158298,42161804,B2015 GOLD,15B,4,2,2025-01-18
42161804,42159342,15B,15B Blue,4,2,2025-01-18
42161804,42158298,15B,B2015 GOLD,2,4,2025-01-18
42159342,42161804,15B Blue,15B,2,4,2025-01-18
42161788,42160958,State 48 FC Avondale 15 Copper,Scottsdale 15 Sandsharks Select,0,4,2025-01-18
42160958,42161788,Scottsdale 15 Sandsharks Select,State 48 FC Avondale 15 Copper,4,0,2025-01-18
42161078,42160732,PRFC Scottsdale 15B Predator,15 Boys Navy,4,1,2025-01-18
42160732,42161078,15 Boys Navy,PRFC Scottsdale 15B Predator,1,4,2025-01-18
42162210,42161284,FDI 2015,Chelsea 15B,2,5,2025-01-18
42161284,42162210,Chelsea 15B,FDI 2015,5,2,2025-01-18
42160243,42161338,Pima Surf Academy Boys 15,15B Rayados Blue,2,5,2025-01-18
42161338,42160243,15B Rayados Blue,Pima Surf Academy Boys 15,5,2,2025-01-18
42159858,42174753,CDO 15B Elite,2014,2,3,2025-01-18
42174753,42159858,2014,CDO 15B Elite,3,2,2025-01-18
42159858,42174753,CDO 15B Elite,2014,2,3,2025-01-18
42174753,42159858,2014,CDO 15B Elite,1,0,2025-01-18
42159858,42174753,CDO 15B Elite,2014,0,1,2025-01-18
42159858,42174753,CDO 15B Elite,2014,0,1,2025-01-18
42174753,42159858,2014,CDO 15B Elite,1,0,2025-01-18
42159421,42160738,15/16,West Valley 2015 Boys Rose,3,1,2025-01-18
42160738,42159421,West Valley 2015 Boys Rose,15/16,1,3,2025-01-18
42160738,42159421,West Valley 2015 Boys Rose,15/16,1,3,2025-01-18
42159421,42160738,15/16,West Valley 2015 Boys Rose,3,1,2025-01-18
42161415,42158532,PRFC Desert Foothills 15B Predator,White,4,2,2025-01-18
42159960,bd137adae78f,Northwest 2015 Boys Black,FRAM B15 Pre Elite Academy,4,5,2025-01-18
1c12892a381b,42162133,CCV STARS 14 Boys Navy SUR,Tuzos Academy Mesa 2015,4,3,2025-01-18
bd137adae78f,42159960,FRAM B15 Pre Elite Academy,Northwest 2015 Boys Black,5,4,2025-01-18
42159421,42159421,15/16,15/16,1,4,2025-01-18
42159421,42158292,15/16,2015 Boys,0,2,2025-01-18
42158292,42159421,2015 Boys,15/16,2,0,2025-01-18
42159724,42158292,Northwest 2015 Boys Red,2015 Boys,2,1,2025-01-18
42158292,42159724,2015 Boys,Northwest 2015 Boys Red,1,2,2025-01-18
42161788,42160958,State 48 FC Avondale 15 Copper,Scottsdale 15 Sandsharks Select,0,4,2025-01-18
42160958,42161788,Scottsdale 15 Sandsharks Select,State 48 FC Avondale 15 Copper,4,0,2025-01-18
42158292,42159724,2015 Boys,Northwest 2015 Boys Red,1,2,2025-01-18
42159724,42158292,Northwest 2015 Boys Red,2015 Boys,2,1,2025-01-18
42158292,42159421,2015 Boys,15/16,2,0,2025-01-18
42159421,42158292,15/16,2015 Boys,0,2,2025-01-18
42159421,42159421,15/16,15/16,4,1,2025-01-18
42162183,42161788,2015 Boys Yellow,State 48 FC Avondale 15 Copper,4,1,2025-01-18
42161788,42162183,State 48 FC Avondale 15 Copper,2015 Boys Yellow,1,4,2025-01-18
42162183,42161788,2015 Boys Yellow,State 48 FC Avondale 15 Copper,4,1,2025-01-18
42158333,42159633,Irvine 2015 Ba*,PRFC Scottsdale 15B Copa,5,0,2025-01-18
42159633,42158333,PRFC Scottsdale 15B Copa,Irvine 2015 Ba*,0,5,2025-01-18
42159633,42158333,PRFC Scottsdale 15B Copa,Irvine 2015 Ba*,0,5,2025-01-18
42158333,42159633,Irvine 2015 Ba*,PRFC Scottsdale 15B Copa,5,0,2025-01-18
42161338,42160243,15B Rayados Blue,Pima Surf Academy Boys 15,5,2,2025-01-18
42160243,42161338,Pima Surf Academy Boys 15,15B Rayados Blue,2,5,2025-01-18
42162133,1c12892a381b,Tuzos Academy Mesa 2015,CCV STARS 14 Boys Navy SUR,3,4,2025-01-18
42161788,42160958,State 48 FC Avondale 15 Copper,Scottsdale 15 Sandsharks Select,0,4,2025-01-18
42161804,42158298,15B,B2015 GOLD,2,4,2025-01-18
42161788,42162183,State 48 FC Avondale 15 Copper,2015 Boys Yellow,1,4,2025-01-18
bd137adae78f,42159960,FRAM B15 Pre Elite Academy,Northwest 2015 Boys Black,5,4,2025-01-18
42159421,42158292,15/16,2015 Boys,0,2,2025-01-18
42158292,42159724,2015 Boys,Northwest 2015 Boys Red,1,2,2025-01-18
42159960,bd137adae78f,Northwest 2015 Boys Black,FRAM B15 Pre Elite Academy,4,5,2025-01-18
b5eaac346e9f,42161983,Colegio Alerce,AZSC 2015B White,5,5,2025-01-18
42161983,b5eaac346e9f,AZSC 2015B White,Colegio Alerce,5,5,2025-01-18
42158532,42161983,White,AZSC 2015B White,5,5,2025-01-18
42161983,42158532,AZSC 2015B White,White,5,5,2025-01-18
42161983,42158532,AZSC 2015B White,White,5,5,2025-01-18
42158532,42161983,White,AZSC 2015B White,5,5,2025-01-18
42162669,42162980,PRFC West Valley 15B Predator,OJB FC 2015 Boys,10,1,2025-01-18
42162980,42162669,OJB FC 2015 Boys,PRFC West Valley 15B Predator,1,10,2025-01-18
42162980,42162669,OJB FC 2015 Boys,PRFC West Valley 15B Predator,1,10,2025-01-18
42162669,42162980,PRFC West Valley 15B Predator,OJB FC 2015 Boys,10,1,2025-01-18
42158292,42159421,2015 Boys,15/16,2,0,2025-01-18
42160732,42161078,15 Boys Navy,PRFC Scottsdale 15B Predator,1,4,2025-01-18
42161078,42160732,PRFC Scottsdale 15B Predator,15 Boys Navy,4,1,2025-01-18
42160732,42161078,15 Boys Navy,PRFC Scottsdale 15B Predator,1,4,2025-01-18
42161415,42158532,PRFC Desert Foothills 15B Predator,White,4,2,2025-01-18
42158532,42161415,White,PRFC Desert Foothills 15B Predator,2,4,2025-01-18
42159421,42159421,15/16,15/16,1,4,2025-01-18
42159421,42159421,15/16,15/16,4,1,2025-01-18
42159421,42158292,15/16,2015 Boys,0,2,2025-01-18
42158292,42159421,2015 Boys,15/16,2,0,2025-01-18
42162133,1c12892a381b,Tuzos Academy Mesa 2015,CCV STARS 14 Boys Navy SUR,3,4,2025-01-18
1c12892a381b,42162133,CCV STARS 14 Boys Navy SUR,Tuzos Academy Mesa 2015,4,3,2025-01-18
42159724,42158292,Northwest 2015 Boys Red,2015 Boys,2,1,2025-01-18
42161078,42160732,PRFC Scottsdale 15B Predator,15 Boys Navy,4,1,2025-01-18
42158298,42161804,B2015 GOLD,15B,4,2,2025-01-18
42160958,42161788,Scottsdale 15 Sandsharks Select,State 48 FC Avondale 15 Copper,4,0,2025-01-18
42161804,42162972,15B,Wolves 15B,2,1,2025-01-18
42162669,42169603,PRFC West Valley 15B Predator,Phoenix United 2015 Academy,1,5,2025-01-18
42169603,42162669,Phoenix United 2015 Academy,PRFC West Valley 15B Predator,5,1,2025-01-18
42169603,42162669,Phoenix United 2015 Academy,PRFC West Valley 15B Predator,5,1,2025-01-18
42162669,42169603,PRFC West Valley 15B Predator,Phoenix United 2015 Academy,1,5,2025-01-18
42171416,42161286,CDO 15B Premier,Deportivo Mexico 15B,2,1,2025-01-18
42161286,42171416,Deportivo Mexico 15B,CDO 15B Premier,1,2,2025-01-18
42161286,42171416,Deportivo Mexico 15B,CDO 15B Premier,1,2,2025-01-18
42171416,42161286,CDO 15B Premier,Deportivo Mexico 15B,2,1,2025-01-18
42185649,42171416,Milan,CDO 15B Premier,1,4,2025-01-18
42171416,42185649,CDO 15B Premier,Milan,4,1,2025-01-18
42160668,42162325,15 Boys Soul Warriors,15/16B Valenzuela Nogales,7,0,2025-01-18
42159421,42159421,15/16,15/16,1,4,2025-01-18
42162325,42160668,15/16B Valenzuela Nogales,15 Boys Soul Warriors,0,7,2025-01-18
75420883186a,42161402,14 Coed Mean Green,PRFC Southeast Valley 15B Predator,0,14,2025-01-18
42171416,42185649,CDO 15B Premier,Milan,4,1,2025-01-18
42185649,42171416,Milan,CDO 15B Premier,1,4,2025-01-18
42163046,42158444,AZSC 2015B Navy,Cobras 2015,1,3,2025-01-18
42158444,42163046,Cobras 2015,AZSC 2015B Navy,3,1,2025-01-18
42159421,42160738,15/16,West Valley 2015 Boys Rose,3,1,2025-01-18
42160738,42159421,West Valley 2015 Boys Rose,15/16,1,3,2025-01-18
42160958,42161788,Scottsdale 15 Sandsharks Select,State 48 FC Avondale 15 Copper,4,0,2025-01-18
42161788,42160958,State 48 FC Avondale 15 Copper,Scottsdale 15 Sandsharks Select,0,4,2025-01-18
42158444,42163046,Cobras 2015,AZSC 2015B Navy,3,1,2025-01-18
42163046,42158444,AZSC 2015B Navy,Cobras 2015,1,3,2025-01-18
42161402,75420883186a,PRFC Southeast Valley 15B Predator,14 Coed Mean Green,14,0,2025-01-18
42174753,42163046,2014,AZSC 2015B Navy,1,5,2025-01-18
42159421,42159421,15/16,15/16,4,1,2025-01-18
42161570,42159724,PSG 15B Blue,Northwest 2015 Boys Red,3,2,2025-01-18
42162972,42161804,Wolves 15B,15B,1,2,2025-01-18
75420883186a,42161402,14 Coed Mean Green,PRFC Southeast Valley 15B Predator,0,14,2025-01-18
42161402,75420883186a,PRFC Southeast Valley 15B Predator,14 Coed Mean Green,14,0,2025-01-18
42159421,42159421,15/16,15/16,1,4,2025-01-18
42159421,42159421,15/16,15/16,4,1,2025-01-18
42161804,f5f5b75ac7ed,15B,FC Sonora 14' B Dynamo,4,1,2025-01-18
f5f5b75ac7ed,42161804,FC Sonora 14' B Dynamo,15B,1,4,2025-01-18
f5f5b75ac7ed,42161804,FC Sonora 14' B Dynamo,15B,1,4,2025-01-18
42161804,f5f5b75ac7ed,15B,FC Sonora 14' B Dynamo,4,1,2025-01-18
1ac263f32d68,42161804,Rayitos 14B2,15B,0,3,2025-01-18
42161804,1ac263f32d68,15B,Rayitos 14B2,3,0,2025-01-18
42159724,42161570,Northwest 2015 Boys Red,PSG 15B Blue,2,3,2025-01-18
42161804,1ac263f32d68,15B,Rayitos 14B2,3,0,2025-01-18
42159724,42158292,Northwest 2015 Boys Red,2015 Boys,2,1,2025-01-18
42162210,42162183,FDI 2015,2015 Boys Yellow,6,2,2025-01-18
42162183,42162210,2015 Boys Yellow,FDI 2015,2,6,2025-01-18
42162183,42162210,2015 Boys Yellow,FDI 2015,2,6,2025-01-18
42162210,42162183,FDI 2015,2015 Boys Yellow,6,2,2025-01-18
42159724,42161570,Northwest 2015 Boys Red,PSG 15B Blue,2,3,2025-01-18
42161570,42159724,PSG 15B Blue,Northwest 2015 Boys Red,3,2,2025-01-18
42161284,42162210,Chelsea 15B,FDI 2015,5,2,2025-01-18
42162210,42161284,FDI 2015,Chelsea 15B,2,5,2025-01-18
42162210,42161284,FDI 2015,Chelsea 15B,2,5,2025-01-18
42161284,42162210,Chelsea 15B,FDI 2015,5,2,2025-01-18
1ac263f32d68,42161804,Rayitos 14B2,15B,0,3,2025-01-18
42163046,42174753,AZSC 2015B Navy,2014,5,1,2025-01-18
42158292,42159724,2015 Boys,Northwest 2015 Boys Red,1,2,2025-01-18
42174753,42163046,2014,AZSC 2015B Navy,1,5,2025-01-18
42159342,42161804,15B Blue,15B,2,4,2025-01-18
42161804,42159342,15B,15B Blue,4,2,2025-01-18
42160958,42161284,Scottsdale 15 Sandsharks Select,Chelsea 15B,5,0,2025-01-18
42161284,42160958,Chelsea 15B,Scottsdale 15 Sandsharks Select,0,5,2025-01-18
42160738,42161570,West Valley 2015 Boys Rose,PSG 15B Blue,0,2,2025-01-18
42161570,42160738,PSG 15B Blue,West Valley 2015 Boys Rose,2,0,2025-01-18
42161570,42160738,PSG 15B Blue,West Valley 2015 Boys Rose,2,0,2025-01-18
42160738,42161570,West Valley 2015 Boys Rose,PSG 15B Blue,0,2,2025-01-18
42160732,42161078,15 Boys Navy,PRFC Scottsdale 15B Predator,1,4,2025-01-18
42161078,42160732,PRFC Scottsdale 15B Predator,15 Boys Navy,4,1,2025-01-18
42161570,42159724,PSG 15B Blue,Northwest 2015 Boys Red,3,2,2025-01-18
42159421,42160738,15/16,West Valley 2015 Boys Rose,3,1,2025-01-18
42159724,42161570,Northwest 2015 Boys Red,PSG 15B Blue,2,3,2025-01-18
42161570,42159724,PSG 15B Blue,Northwest 2015 Boys Red,3,2,2025-01-18
42158063,42161196,B15 Black,15B NJMarkette,3,3,2025-01-18
42161196,42158063,15B NJMarkette,B15 Black,3,3,2025-01-18
42158063,42161196,B15 Black,15B NJMarkette,3,3,2025-01-18
42161196,7a27bdf441ff,15B NJMarkette,Vanguardia Cougars Hermosillo 2015,3,4,2025-01-18
7a27bdf441ff,42161196,Vanguardia Cougars Hermosillo 2015,15B NJMarkette,4,3,2025-01-18
7a27bdf441ff,42161196,Vanguardia Cougars Hermosillo 2015,15B NJMarkette,4,3,2025-01-18
42161196,7a27bdf441ff,15B NJMarkette,Vanguardia Cougars Hermosillo 2015,3,4,2025-01-18
42162972,42161804,Wolves 15B,15B,1,2,2025-01-18
42161804,42162972,15B,Wolves 15B,2,1,2025-01-18
42163046,42174753,AZSC 2015B Navy,2014,5,1,2025-01-18
42159724,42161570,Northwest 2015 Boys Red,PSG 15B Blue,2,3,2025-01-18
42160738,42159421,West Valley 2015 Boys Rose,15/16,1,3,2025-01-18
42161196,42158063,15B NJMarkette,B15 Black,3,3,2025-01-18
42161570,42160738,PSG 15B Blue,West Valley 2015 Boys Rose,2,0,2025-01-18
42162325,42160668,15/16B Valenzuela Nogales,15 Boys Soul Warriors,0,7,2025-01-18
42160738,42161570,West Valley 2015 Boys Rose,PSG 15B Blue,0,2,2025-01-18
42160668,42162325,15 Boys Soul Warriors,15/16B Valenzuela Nogales,7,0,2025-01-18
42160668,42162325,15 Boys Soul Warriors,15/16B Valenzuela Nogales,7,0,2025-01-18
42162325,42160668,15/16B Valenzuela Nogales,15 Boys Soul Warriors,0,7,2025-01-18
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-01-18
42160738,42161570,West Valley 2015 Boys Rose,PSG 15B Blue,0,2,2025-01-18
42161570,42160738,PSG 15B Blue,West Valley 2015 Boys Rose,2,0,2025-01-18
42161804,42160668,15B,15 Boys Soul Warriors,3,5,2025-01-18
