Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
cave creek soccer club 2012 boys black,chandler soccer club 2012 boys gold,Cave Creek Soccer Club 2012 Boys Black,Chandler Soccer Club 2012 Boys Gold,1,2,League Play,2024-12-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_4
az arsenal soccer club 2012 boys blue,casa grande soccer club 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Gold,1,0,League Play,2025-09-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,queen creek soccer club 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys Gold,1,4,League Play,2025-06-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,casa grande soccer club 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Blue,5,3,League Play,2024-11-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,phoenix premier fc 2012 boys red,AZ Arsenal Soccer Club 2012 Boys Blue,Phoenix Premier FC 2012 Boys Red,4,5,League Play,2025-08-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,casa grande soccer club 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Blue,0,3,League Play,2024-11-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,phoenix premier fc 2012 boys red,AZ Arsenal Soccer Club 2012 Boys Blue,Phoenix Premier FC 2012 Boys Red,2,1,League Play,2025-10-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,mesa soccer club 2012 boys white,AZ Arsenal Soccer Club 2012 Boys Blue,Mesa Soccer Club 2012 Boys White,2,4,League Play,2024-11-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,scottsdale soccer club 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Scottsdale Soccer Club 2012 Boys Black,5,0,League Play,2025-09-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,fc tucson youth soccer 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,FC Tucson Youth Soccer 2012 Boys Blue,5,1,League Play,2025-06-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,peoria soccer club 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Peoria Soccer Club 2012 Boys Gold,2,1,League Play,2025-08-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,desert sc 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Desert SC 2012 Boys Black,4,3,League Play,2024-11-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,az arsenal soccer club 2012 boys red,AZ Arsenal Soccer Club 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys Red,4,3,League Play,2024-11-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,scottsdale soccer club 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Scottsdale Soccer Club 2012 Boys Black,3,2,League Play,2025-02-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,peoria soccer club 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Peoria Soccer Club 2012 Boys Gold,0,4,League Play,2025-08-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,rsl-az west valley 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,RSL-AZ West Valley 2012 Boys Gold,2,0,League Play,2024-11-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,paradise valley soccer club 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Paradise Valley Soccer Club 2012 Boys Black,1,5,League Play,2025-05-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,cave creek soccer club 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Cave Creek Soccer Club 2012 Boys Gold,3,2,League Play,2025-07-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,chandler soccer club 2012 boys red,AZ Arsenal Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys Red,0,5,League Play,2025-06-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,chandler soccer club 2012 boys white,AZ Arsenal Soccer Club 2012 Boys Blue,Chandler Soccer Club 2012 Boys White,0,1,League Play,2025-02-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,gilbert soccer club 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,Gilbert Soccer Club 2012 Boys Blue,0,1,League Play,2024-10-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,mesa soccer club 2012 boys white,AZ Arsenal Soccer Club 2012 Boys Blue,Mesa Soccer Club 2012 Boys White,2,0,League Play,2025-08-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,desert sc 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Desert SC 2012 Boys Gold,4,3,League Play,2025-03-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,rsl-az south 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,RSL-AZ South 2012 Boys Blue,3,0,League Play,2024-12-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,scottsdale soccer club 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Scottsdale Soccer Club 2012 Boys Black,5,3,League Play,2025-07-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,desert sc 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Desert SC 2012 Boys Gold,5,3,League Play,2024-12-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,desert sc 2012 boys gold,AZ Arsenal Soccer Club 2012 Boys Blue,Desert SC 2012 Boys Gold,1,0,League Play,2025-01-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,glendale soccer club 2012 boys blue,AZ Arsenal Soccer Club 2012 Boys Blue,Glendale Soccer Club 2012 Boys Blue,5,4,League Play,2025-09-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,desert sc 2012 boys black,AZ Arsenal Soccer Club 2012 Boys Blue,Desert SC 2012 Boys Black,3,5,League Play,2025-08-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,az arsenal soccer club 2012 boys white,AZ Arsenal Soccer Club 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys White,2,4,League Play,2025-06-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
az arsenal soccer club 2012 boys blue,phoenix premier fc 2012 boys red,AZ Arsenal Soccer Club 2012 Boys Blue,Phoenix Premier FC 2012 Boys Red,3,5,League Play,2025-03-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_5
valley united fc 2012 boys black,gilbert soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Gilbert Soccer Club 2012 Boys Blue,5,1,League Play,2025-08-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,glendale soccer club 2012 boys red,Valley United FC 2012 Boys Black,Glendale Soccer Club 2012 Boys Red,1,3,League Play,2025-03-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,gilbert soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Gilbert Soccer Club 2012 Boys Blue,5,4,League Play,2024-10-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,fc elite arizona 2012 boys gold,Valley United FC 2012 Boys Black,FC Elite Arizona 2012 Boys Gold,5,1,League Play,2025-07-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,chandler soccer club 2012 boys red,Valley United FC 2012 Boys Black,Chandler Soccer Club 2012 Boys Red,4,1,League Play,2024-12-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,rsl-az yuma 2012 boys gold,Valley United FC 2012 Boys Black,RSL-AZ Yuma 2012 Boys Gold,5,3,League Play,2025-01-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,phoenix rising fc 2012 boys blue,Valley United FC 2012 Boys Black,Phoenix Rising FC 2012 Boys Blue,5,2,League Play,2025-09-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,fc elite arizona 2012 boys gold,Valley United FC 2012 Boys Black,FC Elite Arizona 2012 Boys Gold,5,3,League Play,2025-08-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,gilbert soccer club 2012 boys white,Valley United FC 2012 Boys Black,Gilbert Soccer Club 2012 Boys White,5,1,League Play,2025-09-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,surprise soccer club 2012 boys gold,Valley United FC 2012 Boys Black,Surprise Soccer Club 2012 Boys Gold,4,0,League Play,2025-03-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,queen creek soccer club 2012 boys white,Valley United FC 2012 Boys Black,Queen Creek Soccer Club 2012 Boys White,2,2,League Play,2025-02-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,casa grande soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Casa Grande Soccer Club 2012 Boys Blue,4,2,League Play,2024-12-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,mesa soccer club 2012 boys red,Valley United FC 2012 Boys Black,Mesa Soccer Club 2012 Boys Red,5,3,League Play,2024-10-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,cave creek soccer club 2012 boys black,Valley United FC 2012 Boys Black,Cave Creek Soccer Club 2012 Boys Black,4,0,League Play,2025-03-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,peoria soccer club 2012 boys gold,Valley United FC 2012 Boys Black,Peoria Soccer Club 2012 Boys Gold,4,2,League Play,2025-03-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,tempe soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Tempe Soccer Club 2012 Boys Blue,3,1,League Play,2025-01-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,maricopa soccer club 2012 boys red,Valley United FC 2012 Boys Black,Maricopa Soccer Club 2012 Boys Red,5,4,League Play,2024-11-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,fountain hills soccer club 2012 boys black,Valley United FC 2012 Boys Black,Fountain Hills Soccer Club 2012 Boys Black,0,0,League Play,2024-11-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,rsl-az south 2012 boys blue,Valley United FC 2012 Boys Black,RSL-AZ South 2012 Boys Blue,2,0,League Play,2025-07-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,chandler soccer club 2012 boys gold,Valley United FC 2012 Boys Black,Chandler Soccer Club 2012 Boys Gold,1,4,League Play,2025-07-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,mesa soccer club 2012 boys white,Valley United FC 2012 Boys Black,Mesa Soccer Club 2012 Boys White,4,3,League Play,2025-08-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,casa grande soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Casa Grande Soccer Club 2012 Boys Blue,0,2,League Play,2025-04-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,apache junction soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Apache Junction Soccer Club 2012 Boys Blue,0,5,League Play,2025-05-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,mesa soccer club 2012 boys red,Valley United FC 2012 Boys Black,Mesa Soccer Club 2012 Boys Red,5,5,League Play,2025-06-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,az arsenal soccer club 2012 boys red,Valley United FC 2012 Boys Black,AZ Arsenal Soccer Club 2012 Boys Red,4,5,League Play,2025-09-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,maricopa soccer club 2012 boys red,Valley United FC 2012 Boys Black,Maricopa Soccer Club 2012 Boys Red,5,1,League Play,2024-11-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,desert sc 2012 boys red,Valley United FC 2012 Boys Black,Desert SC 2012 Boys Red,2,4,League Play,2025-06-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,rsl-az west valley 2012 boys gold,Valley United FC 2012 Boys Black,RSL-AZ West Valley 2012 Boys Gold,3,2,League Play,2025-07-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,apache junction soccer club 2012 boys blue,Valley United FC 2012 Boys Black,Apache Junction Soccer Club 2012 Boys Blue,1,1,League Play,2024-12-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
valley united fc 2012 boys black,phoenix premier fc 2012 boys red,Valley United FC 2012 Boys Black,Phoenix Premier FC 2012 Boys Red,4,5,League Play,2025-05-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_6
rsl-az north 2012 boys red,scottsdale soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Scottsdale Soccer Club 2012 Boys Black,0,2,League Play,2025-06-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,mesa soccer club 2012 boys white,RSL-AZ North 2012 Boys Red,Mesa Soccer Club 2012 Boys White,2,0,League Play,2025-05-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,casa grande soccer club 2012 boys blue,RSL-AZ North 2012 Boys Red,Casa Grande Soccer Club 2012 Boys Blue,1,3,League Play,2025-02-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,az arsenal soccer club 2012 boys red,RSL-AZ North 2012 Boys Red,AZ Arsenal Soccer Club 2012 Boys Red,0,5,League Play,2024-11-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,mesa soccer club 2012 boys white,RSL-AZ North 2012 Boys Red,Mesa Soccer Club 2012 Boys White,3,5,League Play,2025-02-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,rsl-az south 2012 boys white,RSL-AZ North 2012 Boys Red,RSL-AZ South 2012 Boys White,3,2,League Play,2025-06-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,phoenix premier fc 2012 boys gold,RSL-AZ North 2012 Boys Red,Phoenix Premier FC 2012 Boys Gold,3,2,League Play,2025-09-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,apache junction soccer club 2012 boys gold,RSL-AZ North 2012 Boys Red,Apache Junction Soccer Club 2012 Boys Gold,4,5,League Play,2025-08-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,phoenix premier fc 2012 boys red,RSL-AZ North 2012 Boys Red,Phoenix Premier FC 2012 Boys Red,3,4,League Play,2025-06-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,cave creek soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Cave Creek Soccer Club 2012 Boys Black,2,2,League Play,2024-11-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,phoenix rising fc 2012 boys blue,RSL-AZ North 2012 Boys Red,Phoenix Rising FC 2012 Boys Blue,3,4,League Play,2024-12-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,scottsdale soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Scottsdale Soccer Club 2012 Boys Black,5,4,League Play,2025-01-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,paradise valley soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Paradise Valley Soccer Club 2012 Boys Black,2,0,League Play,2024-11-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,fountain hills soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Fountain Hills Soccer Club 2012 Boys Black,2,2,League Play,2025-01-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,casa grande soccer club 2012 boys gold,RSL-AZ North 2012 Boys Red,Casa Grande Soccer Club 2012 Boys Gold,5,4,League Play,2025-07-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,mesa soccer club 2012 boys white,RSL-AZ North 2012 Boys Red,Mesa Soccer Club 2012 Boys White,5,0,League Play,2025-07-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,chandler soccer club 2012 boys white,RSL-AZ North 2012 Boys Red,Chandler Soccer Club 2012 Boys White,2,2,League Play,2025-08-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,rsl-az south 2012 boys blue,RSL-AZ North 2012 Boys Red,RSL-AZ South 2012 Boys Blue,3,1,League Play,2025-06-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,queen creek soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Queen Creek Soccer Club 2012 Boys Black,0,1,League Play,2025-01-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,desert sc 2012 boys red,RSL-AZ North 2012 Boys Red,Desert SC 2012 Boys Red,3,2,League Play,2025-07-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,cave creek soccer club 2012 boys black,RSL-AZ North 2012 Boys Red,Cave Creek Soccer Club 2012 Boys Black,4,1,League Play,2025-03-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,valley united fc 2012 boys black,RSL-AZ North 2012 Boys Red,Valley United FC 2012 Boys Black,2,1,League Play,2025-04-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,surprise soccer club 2012 boys gold,RSL-AZ North 2012 Boys Red,Surprise Soccer Club 2012 Boys Gold,5,2,League Play,2025-07-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,desert sc 2012 boys red,RSL-AZ North 2012 Boys Red,Desert SC 2012 Boys Red,5,4,League Play,2024-12-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,cave creek soccer club 2012 boys gold,RSL-AZ North 2012 Boys Red,Cave Creek Soccer Club 2012 Boys Gold,2,1,League Play,2025-08-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,mesa soccer club 2012 boys gold,RSL-AZ North 2012 Boys Red,Mesa Soccer Club 2012 Boys Gold,2,0,League Play,2025-07-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
rsl-az north 2012 boys red,tempe soccer club 2012 boys blue,RSL-AZ North 2012 Boys Red,Tempe Soccer Club 2012 Boys Blue,3,1,League Play,2025-06-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_7
