Team A,Team B,Score A,Score B,Date
scottsdale soccer club 2013 boys blue,buckeye soccer club 2013 boys white,1,3,2024-11-14
scottsdale soccer club 2013 boys blue,fountain hills soccer club 2013 boys white,5,1,2025-08-30
scottsdale soccer club 2013 boys blue,az soccer club 2013 boys white,2,4,2025-09-23
scottsdale soccer club 2013 boys blue,peoria soccer club 2013 boys gold,2,1,2025-04-21
scottsdale soccer club 2013 boys blue,glendale soccer club 2013 boys gold,2,2,2024-10-12
scottsdale soccer club 2013 boys blue,fountain hills soccer club 2013 boys white,2,2,2025-09-18
scottsdale soccer club 2013 boys blue,queen creek soccer club 2013 boys gold,0,2,2024-10-23
scottsdale soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,3,0,2025-07-30
scottsdale soccer club 2013 boys blue,cave creek soccer club 2013 boys white,3,2,2025-04-07
scottsdale soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,5,0,2025-05-31
scottsdale soccer club 2013 boys blue,avondale soccer club 2013 boys gold,0,2,2025-09-25
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys white,5,5,2025-05-24
scottsdale soccer club 2013 boys blue,avondale soccer club 2013 boys gold,3,3,2025-06-07
scottsdale soccer club 2013 boys blue,apache junction soccer club 2013 boys white,3,1,2025-10-06
scottsdale soccer club 2013 boys blue,az soccer club 2013 boys gold,5,0,2025-08-16
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys black,3,3,2025-01-08
rsl-az west valley 2013 boys black,gilbert soccer club 2013 boys black,1,0,2025-06-30
rsl-az west valley 2013 boys black,paradise valley soccer club 2013 boys blue,5,2,2025-09-27
rsl-az west valley 2013 boys black,apache junction soccer club 2013 boys white,0,3,2025-10-03
rsl-az west valley 2013 boys black,mesa soccer club 2013 boys gold,3,5,2025-08-04
rsl-az west valley 2013 boys black,phoenix premier fc 2013 boys white,3,3,2025-09-04
rsl-az west valley 2013 boys black,paradise valley soccer club 2013 boys gold,0,5,2025-01-04
rsl-az west valley 2013 boys black,chandler soccer club 2013 boys gold,2,0,2025-02-21
rsl-az west valley 2013 boys black,rsl-az south 2013 boys blue,5,3,2025-03-12
rsl-az west valley 2013 boys black,az arsenal soccer club 2013 boys black,1,5,2025-02-20
rsl-az west valley 2013 boys black,mesa soccer club 2013 boys red,4,4,2025-10-07
rsl-az west valley 2013 boys black,paradise valley soccer club 2013 boys blue,4,2,2024-10-18
rsl-az west valley 2013 boys black,fc elite arizona 2013 boys red,5,1,2025-02-28
rsl-az west valley 2013 boys black,mesa soccer club 2013 boys gold,4,1,2024-10-28
rsl-az west valley 2013 boys black,desert sc 2013 boys white,0,0,2025-10-07
rsl-az west valley 2013 boys black,queen creek soccer club 2013 boys black,2,2,2024-11-04
rsl-az west valley 2013 boys black,goodyear soccer club 2013 boys white,2,1,2024-12-16
rsl-az west valley 2013 boys black,fc tucson youth soccer 2013 boys red,2,3,2025-03-05
rsl-az west valley 2013 boys black,fc tucson youth soccer 2013 boys white,2,4,2025-07-10
rsl-az west valley 2013 boys black,paradise valley soccer club 2013 boys blue,0,3,2024-12-24
rsl-az west valley 2013 boys black,fc tucson youth soccer 2013 boys black,4,4,2025-02-18
rsl-az west valley 2013 boys black,az soccer club 2013 boys black,1,5,2025-08-16
rsl-az west valley 2013 boys black,gilbert soccer club 2013 boys blue,5,1,2025-06-22
rsl-az west valley 2013 boys black,peoria soccer club 2013 boys blue,2,2,2025-07-17
rsl-az west valley 2013 boys black,buckeye soccer club 2013 boys gold,1,5,2025-08-22
rsl-az west valley 2013 boys black,buckeye soccer club 2013 boys gold,2,3,2025-05-21
rsl-az west valley 2013 boys black,fc elite arizona 2013 boys blue,2,0,2025-06-19
rsl-az west valley 2013 boys black,avondale soccer club 2013 boys red,3,1,2024-10-17
rsl-az west valley 2013 boys black,rsl-az west valley 2013 boys white,4,0,2025-08-20
surprise soccer club 2013 boys gold,cave creek soccer club 2013 boys white,5,5,2025-09-11
surprise soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,1,0,2025-08-14
surprise soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,5,3,2024-11-03
surprise soccer club 2013 boys gold,rsl-az west valley 2013 boys white,3,4,2025-03-17
surprise soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,0,2,2025-01-07
surprise soccer club 2013 boys gold,peoria soccer club 2013 boys blue,3,2,2025-08-17
surprise soccer club 2013 boys gold,chandler soccer club 2013 boys red,0,0,2024-10-23
surprise soccer club 2013 boys gold,goodyear soccer club 2013 boys blue,2,0,2025-07-19
surprise soccer club 2013 boys gold,surprise soccer club 2013 boys red,4,1,2025-02-15
surprise soccer club 2013 boys gold,goodyear soccer club 2013 boys red,2,3,2025-04-05
surprise soccer club 2013 boys gold,mesa soccer club 2013 boys white,4,5,2025-04-06
surprise soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,2,2,2025-03-19
surprise soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,4,1,2025-06-24
surprise soccer club 2013 boys gold,fountain hills soccer club 2013 boys blue,2,5,2025-08-08
surprise soccer club 2013 boys gold,peoria soccer club 2013 boys blue,1,0,2025-03-03
surprise soccer club 2013 boys gold,rsl-az north 2013 boys red,4,4,2025-03-13
surprise soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,4,1,2024-10-15
surprise soccer club 2013 boys gold,rsl-az south 2013 boys blue,3,4,2025-10-03
surprise soccer club 2013 boys gold,apache junction soccer club 2013 boys black,2,5,2025-09-17
surprise soccer club 2013 boys gold,rsl-az south 2013 boys blue,3,2,2024-11-05
surprise soccer club 2013 boys gold,apache junction soccer club 2013 boys white,2,3,2024-11-13
surprise soccer club 2013 boys gold,glendale soccer club 2013 boys blue,4,4,2024-10-12
surprise soccer club 2013 boys gold,desert sc 2013 boys white,5,0,2025-03-24
surprise soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,2,2,2024-12-21
surprise soccer club 2013 boys gold,avondale soccer club 2013 boys red,5,5,2025-01-06
surprise soccer club 2013 boys gold,apache junction soccer club 2013 boys black,0,4,2025-05-28
surprise soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,1,5,2025-09-30
surprise soccer club 2013 boys gold,goodyear soccer club 2013 boys red,4,5,2025-07-26
rsl-az west valley 2013 boys gold,paradise valley soccer club 2013 boys gold,2,2,2024-12-30
rsl-az west valley 2013 boys gold,gilbert soccer club 2013 boys white,0,4,2024-10-14
rsl-az west valley 2013 boys gold,scottsdale soccer club 2013 boys red,1,2,2025-02-01
rsl-az west valley 2013 boys gold,gilbert soccer club 2013 boys blue,0,4,2025-01-06
rsl-az west valley 2013 boys gold,paradise valley soccer club 2013 boys blue,1,3,2025-03-25
rsl-az west valley 2013 boys gold,az soccer club 2013 boys blue,3,0,2025-02-14
rsl-az west valley 2013 boys gold,apache junction soccer club 2013 boys blue,5,3,2025-03-11
rsl-az west valley 2013 boys gold,fc elite arizona 2013 boys blue,5,1,2024-12-26
rsl-az west valley 2013 boys gold,az arsenal soccer club 2013 boys red,1,1,2025-01-17
rsl-az west valley 2013 boys gold,rsl-az west valley 2013 boys black,2,3,2025-09-26
rsl-az west valley 2013 boys gold,paradise valley soccer club 2013 boys gold,3,2,2025-01-19
rsl-az west valley 2013 boys gold,fountain hills soccer club 2013 boys white,3,5,2025-01-04
rsl-az west valley 2013 boys gold,queen creek soccer club 2013 boys gold,5,3,2025-05-05
rsl-az west valley 2013 boys gold,fc tucson youth soccer 2013 boys red,0,5,2024-11-08
rsl-az west valley 2013 boys gold,az arsenal soccer club 2013 boys white,3,0,2025-05-08
rsl-az west valley 2013 boys gold,avondale soccer club 2013 boys red,4,2,2025-04-10
rsl-az west valley 2013 boys gold,fc elite arizona 2013 boys blue,2,3,2025-02-16
rsl-az west valley 2013 boys gold,gilbert soccer club 2013 boys black,5,5,2024-10-15
rsl-az west valley 2013 boys gold,buckeye soccer club 2013 boys gold,2,4,2025-09-13
rsl-az west valley 2013 boys gold,rsl-az north 2013 boys red,0,0,2024-12-09
rsl-az west valley 2013 boys gold,goodyear soccer club 2013 boys blue,1,4,2024-12-30
rsl-az west valley 2013 boys gold,cave creek soccer club 2013 boys white,3,1,2024-11-25
rsl-az west valley 2013 boys gold,rsl-az north 2013 boys red,1,3,2025-03-12
rsl-az west valley 2013 boys gold,gilbert soccer club 2013 boys gold,3,0,2024-12-18
rsl-az west valley 2013 boys gold,cave creek soccer club 2013 boys white,3,1,2025-07-24
rsl-az west valley 2013 boys gold,scottsdale soccer club 2013 boys blue,1,3,2025-02-21
rsl-az west valley 2013 boys gold,az arsenal soccer club 2013 boys black,2,2,2025-08-28
rsl-az west valley 2013 boys gold,gilbert soccer club 2013 boys white,1,4,2024-12-11
phoenix premier fc 2013 boys white,buckeye soccer club 2013 boys gold,1,1,2025-02-15
phoenix premier fc 2013 boys white,fountain hills soccer club 2013 boys white,3,3,2024-12-03
phoenix premier fc 2013 boys white,cave creek soccer club 2013 boys white,0,1,2025-09-29
phoenix premier fc 2013 boys white,rsl-az west valley 2013 boys black,3,3,2024-12-12
phoenix premier fc 2013 boys white,paradise valley soccer club 2013 boys gold,4,0,2024-11-13
phoenix premier fc 2013 boys white,fc tucson youth soccer 2013 boys blue,4,2,2024-11-30
phoenix premier fc 2013 boys white,az arsenal soccer club 2013 boys white,2,4,2025-02-28
phoenix premier fc 2013 boys white,scottsdale soccer club 2013 boys white,0,5,2024-10-28
phoenix premier fc 2013 boys white,glendale soccer club 2013 boys gold,4,3,2024-11-13
phoenix premier fc 2013 boys white,glendale soccer club 2013 boys gold,2,0,2024-11-24
phoenix premier fc 2013 boys white,casa grande soccer club 2013 boys white,0,5,2024-11-11
phoenix premier fc 2013 boys white,glendale soccer club 2013 boys gold,4,0,2025-09-30
phoenix premier fc 2013 boys white,queen creek soccer club 2013 boys red,1,2,2025-03-07
phoenix premier fc 2013 boys white,goodyear soccer club 2013 boys blue,3,5,2025-09-11
phoenix premier fc 2013 boys white,mesa soccer club 2013 boys white,3,2,2024-10-13
phoenix premier fc 2013 boys white,mesa soccer club 2013 boys black,2,0,2025-02-02
phoenix premier fc 2013 boys white,scottsdale soccer club 2013 boys blue,2,0,2024-11-30
phoenix premier fc 2013 boys white,paradise valley soccer club 2013 boys gold,1,4,2025-05-31
phoenix premier fc 2013 boys white,chandler soccer club 2013 boys white,3,1,2025-01-18
phoenix premier fc 2013 boys white,az soccer club 2013 boys blue,4,2,2025-05-06
phoenix premier fc 2013 boys white,glendale soccer club 2013 boys gold,3,4,2024-10-20
phoenix premier fc 2013 boys white,scottsdale soccer club 2013 boys blue,4,3,2025-09-22
phoenix premier fc 2013 boys white,rsl-az yuma 2013 boys gold,2,4,2025-05-30
phoenix premier fc 2013 boys white,az arsenal soccer club 2013 boys red,4,4,2025-07-13
phoenix premier fc 2013 boys white,surprise soccer club 2013 boys gold,5,3,2025-07-09
phoenix premier fc 2013 boys white,az soccer club 2013 boys white,2,0,2024-12-14
phoenix premier fc 2013 boys white,paradise valley soccer club 2013 boys blue,4,3,2024-12-18
phoenix premier fc 2013 boys white,goodyear soccer club 2013 boys blue,5,4,2025-06-12
apache junction soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,5,4,2025-05-29
apache junction soccer club 2013 boys black,chandler soccer club 2013 boys red,0,3,2025-09-29
apache junction soccer club 2013 boys black,phoenix premier fc 2013 boys red,5,2,2025-06-18
apache junction soccer club 2013 boys black,cave creek soccer club 2013 boys blue,5,5,2025-01-15
apache junction soccer club 2013 boys black,az arsenal soccer club 2013 boys white,0,2,2025-07-27
apache junction soccer club 2013 boys black,az arsenal soccer club 2013 boys red,1,2,2025-06-17
apache junction soccer club 2013 boys black,az arsenal soccer club 2013 boys black,2,3,2025-09-17
apache junction soccer club 2013 boys black,phoenix rising fc 2013 boys blue,1,4,2025-05-30
apache junction soccer club 2013 boys black,rsl-az west valley 2013 boys blue,0,2,2025-08-02
apache junction soccer club 2013 boys black,az soccer club 2013 boys blue,4,1,2025-04-15
apache junction soccer club 2013 boys black,chandler soccer club 2013 boys red,1,3,2025-08-18
apache junction soccer club 2013 boys black,goodyear soccer club 2013 boys black,3,4,2025-05-04
apache junction soccer club 2013 boys black,gilbert soccer club 2013 boys blue,0,5,2025-03-10
apache junction soccer club 2013 boys black,avondale soccer club 2013 boys red,0,3,2025-07-07
apache junction soccer club 2013 boys black,scottsdale soccer club 2013 boys white,3,0,2025-09-07
apache junction soccer club 2013 boys black,casa grande soccer club 2013 boys blue,2,3,2024-10-11
apache junction soccer club 2013 boys black,fc tucson youth soccer 2013 boys blue,2,4,2025-07-07
apache junction soccer club 2013 boys black,desert sc 2013 boys white,4,0,2025-03-23
apache junction soccer club 2013 boys black,buckeye soccer club 2013 boys blue,5,4,2025-02-07
apache junction soccer club 2013 boys black,az arsenal soccer club 2013 boys gold,2,0,2025-08-26
apache junction soccer club 2013 boys black,surprise soccer club 2013 boys red,2,3,2025-05-04
apache junction soccer club 2013 boys black,fc tucson youth soccer 2013 boys white,1,1,2025-04-04
apache junction soccer club 2013 boys black,tempe soccer club 2013 boys white,4,0,2024-12-18
apache junction soccer club 2013 boys black,fountain hills soccer club 2013 boys white,0,3,2025-03-02
apache junction soccer club 2013 boys black,cave creek soccer club 2013 boys white,1,4,2025-07-25
apache junction soccer club 2013 boys black,queen creek soccer club 2013 boys gold,1,2,2025-02-06
apache junction soccer club 2013 boys black,queen creek soccer club 2013 boys gold,3,4,2024-12-26
apache junction soccer club 2013 boys black,fc tucson youth soccer 2013 boys black,3,1,2024-11-13
queen creek soccer club 2013 boys black,gilbert soccer club 2013 boys blue,2,5,2025-10-10
queen creek soccer club 2013 boys black,glendale soccer club 2013 boys blue,0,4,2024-10-16
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,1,1,2025-10-04
queen creek soccer club 2013 boys black,scottsdale soccer club 2013 boys blue,0,1,2025-09-25
queen creek soccer club 2013 boys black,cave creek soccer club 2013 boys gold,3,2,2025-05-21
queen creek soccer club 2013 boys black,rsl-az west valley 2013 boys white,2,3,2024-10-23
queen creek soccer club 2013 boys black,rsl-az yuma 2013 boys gold,3,2,2025-05-19
queen creek soccer club 2013 boys black,az arsenal soccer club 2013 boys red,0,0,2024-11-03
queen creek soccer club 2013 boys black,paradise valley soccer club 2013 boys gold,5,5,2025-08-24
queen creek soccer club 2013 boys black,chandler soccer club 2013 boys white,4,1,2024-11-18
queen creek soccer club 2013 boys black,avondale soccer club 2013 boys blue,1,1,2024-11-22
queen creek soccer club 2013 boys black,queen creek soccer club 2013 boys red,1,5,2025-03-13
queen creek soccer club 2013 boys black,buckeye soccer club 2013 boys gold,1,1,2024-11-08
queen creek soccer club 2013 boys black,phoenix premier fc 2013 boys white,1,1,2025-02-18
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys red,3,1,2025-02-21
queen creek soccer club 2013 boys black,buckeye soccer club 2013 boys white,2,1,2025-01-06
queen creek soccer club 2013 boys black,chandler soccer club 2013 boys gold,2,2,2025-06-04
queen creek soccer club 2013 boys black,fc tucson youth soccer 2013 boys blue,5,4,2025-03-20
queen creek soccer club 2013 boys black,fc elite arizona 2013 boys blue,3,5,2025-03-22
queen creek soccer club 2013 boys black,goodyear soccer club 2013 boys black,3,5,2025-06-03
queen creek soccer club 2013 boys black,gilbert soccer club 2013 boys blue,3,3,2025-02-15
queen creek soccer club 2013 boys black,goodyear soccer club 2013 boys blue,2,3,2025-06-10
queen creek soccer club 2013 boys black,casa grande soccer club 2013 boys gold,4,4,2024-12-22
queen creek soccer club 2013 boys black,phoenix rising fc 2013 boys gold,4,2,2025-03-19
queen creek soccer club 2013 boys black,goodyear soccer club 2013 boys white,1,4,2025-01-11
queen creek soccer club 2013 boys black,gilbert soccer club 2013 boys black,5,3,2025-04-20
queen creek soccer club 2013 boys black,scottsdale soccer club 2013 boys white,5,0,2025-07-29
queen creek soccer club 2013 boys black,phoenix premier fc 2013 boys white,5,2,2025-07-08
az arsenal soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,4,3,2025-02-28
az arsenal soccer club 2013 boys white,az arsenal soccer club 2013 boys black,5,4,2025-03-04
az arsenal soccer club 2013 boys white,rsl-az north 2013 boys red,0,1,2025-08-10
az arsenal soccer club 2013 boys white,rsl-az west valley 2013 boys blue,0,5,2025-06-14
az arsenal soccer club 2013 boys white,maricopa soccer club 2013 boys red,3,2,2025-09-12
az arsenal soccer club 2013 boys white,peoria soccer club 2013 boys blue,0,0,2025-01-21
az arsenal soccer club 2013 boys white,fc tucson youth soccer 2013 boys white,5,5,2025-04-17
az arsenal soccer club 2013 boys white,fc tucson youth soccer 2013 boys black,1,2,2025-07-07
az arsenal soccer club 2013 boys white,az soccer club 2013 boys gold,0,3,2025-09-10
az arsenal soccer club 2013 boys white,apache junction soccer club 2013 boys white,0,4,2025-02-19
az arsenal soccer club 2013 boys white,cave creek soccer club 2013 boys gold,4,3,2025-06-24
az arsenal soccer club 2013 boys white,az arsenal soccer club 2013 boys red,3,4,2025-09-06
