Team A,Team B,Score A,Score B,Date
queen creek soccer club 2012 boys white,queen creek soccer club 2012 boys gold,0,3,2024-12-03
queen creek soccer club 2012 boys white,paradise valley soccer club 2012 boys black,0,3,2025-07-18
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys gold,5,4,2025-01-16
queen creek soccer club 2012 boys white,peoria soccer club 2012 boys gold,0,1,2025-05-16
queen creek soccer club 2012 boys white,phoenix premier fc 2012 boys red,5,4,2025-05-04
queen creek soccer club 2012 boys white,tempe soccer club 2012 boys white,1,2,2025-09-29
queen creek soccer club 2012 boys white,fountain hills soccer club 2012 boys black,5,1,2025-08-28
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys black,2,2,2025-03-28
queen creek soccer club 2012 boys white,tempe soccer club 2012 boys black,4,3,2025-01-27
queen creek soccer club 2012 boys white,chandler soccer club 2012 boys red,1,0,2025-01-28
queen creek soccer club 2012 boys white,apache junction soccer club 2012 boys gold,2,4,2025-10-02
queen creek soccer club 2012 boys white,goodyear soccer club 2012 boys gold,3,0,2025-09-14
queen creek soccer club 2012 boys white,phoenix premier fc 2012 boys red,2,5,2025-06-04
queen creek soccer club 2012 boys white,fc tucson youth soccer 2012 boys blue,5,1,2025-07-26
queen creek soccer club 2012 boys white,fc tucson youth soccer 2012 boys blue,0,2,2025-04-13
queen creek soccer club 2012 boys white,chandler soccer club 2012 boys red,4,4,2025-05-27
queen creek soccer club 2012 boys white,glendale soccer club 2012 boys red,3,3,2024-12-31
queen creek soccer club 2012 boys white,buckeye soccer club 2012 boys blue,2,4,2025-05-28
queen creek soccer club 2012 boys white,phoenix premier fc 2012 boys red,0,3,2024-12-22
queen creek soccer club 2012 boys white,paradise valley soccer club 2012 boys blue,3,3,2025-06-29
queen creek soccer club 2012 boys white,goodyear soccer club 2012 boys red,2,2,2025-01-25
queen creek soccer club 2012 boys white,az arsenal soccer club 2012 boys red,4,2,2024-12-25
queen creek soccer club 2012 boys white,phoenix premier fc 2012 boys red,2,3,2025-03-12
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys gold,1,2,2025-06-27
queen creek soccer club 2012 boys white,fountain hills soccer club 2012 boys blue,5,1,2024-11-21
queen creek soccer club 2012 boys white,gilbert soccer club 2012 boys blue,2,4,2025-03-25
queen creek soccer club 2012 boys white,maricopa soccer club 2012 boys black,3,4,2025-01-31
rsl-az north 2012 boys red,goodyear soccer club 2012 boys blue,4,2,2024-11-25
rsl-az north 2012 boys red,az soccer club 2012 boys gold,5,4,2025-10-07
rsl-az north 2012 boys red,chandler soccer club 2012 boys gold,3,1,2025-06-30
rsl-az north 2012 boys red,tempe soccer club 2012 boys white,1,1,2024-11-25
rsl-az north 2012 boys red,rsl-az yuma 2012 boys gold,0,0,2025-09-02
rsl-az north 2012 boys red,rsl-az north 2012 boys white,5,4,2025-08-26
rsl-az north 2012 boys red,gilbert soccer club 2012 boys white,4,5,2025-07-08
rsl-az north 2012 boys red,rsl-az west valley 2012 boys red,4,0,2025-10-07
rsl-az north 2012 boys red,casa grande soccer club 2012 boys red,4,2,2025-05-11
rsl-az north 2012 boys red,phoenix premier fc 2012 boys red,3,5,2025-04-10
rsl-az north 2012 boys red,phoenix premier fc 2012 boys red,0,1,2025-02-11
rsl-az north 2012 boys red,maricopa soccer club 2012 boys red,1,4,2025-01-14
rsl-az north 2012 boys red,tempe soccer club 2012 boys blue,3,5,2025-01-09
rsl-az north 2012 boys red,tempe soccer club 2012 boys blue,4,4,2025-05-31
rsl-az north 2012 boys red,chandler soccer club 2012 boys white,1,5,2025-01-25
rsl-az north 2012 boys red,desert sc 2012 boys gold,4,0,2025-07-29
rsl-az north 2012 boys red,az soccer club 2012 boys gold,3,3,2025-08-26
rsl-az north 2012 boys red,rsl-az north 2012 boys blue,5,0,2025-06-08
rsl-az north 2012 boys red,gilbert soccer club 2012 boys white,4,4,2025-06-12
rsl-az north 2012 boys red,avondale soccer club 2012 boys black,0,0,2025-05-31
rsl-az north 2012 boys red,surprise soccer club 2012 boys gold,0,1,2025-10-05
rsl-az north 2012 boys red,fc tucson youth soccer 2012 boys blue,2,4,2025-04-08
rsl-az north 2012 boys red,fountain hills soccer club 2012 boys black,5,1,2024-12-19
rsl-az north 2012 boys red,queen creek soccer club 2012 boys gold,1,3,2025-10-02
rsl-az north 2012 boys red,peoria soccer club 2012 boys gold,1,1,2025-04-11
rsl-az north 2012 boys red,surprise soccer club 2012 boys gold,5,0,2024-10-11
rsl-az north 2012 boys red,fc elite arizona 2012 boys gold,1,2,2024-12-17
rsl-az north 2012 boys red,desert sc 2012 boys gold,2,4,2025-08-15
rsl-az north 2012 boys red,rsl-az west valley 2012 boys gold,3,4,2024-11-25
rsl-az north 2012 boys red,fountain hills soccer club 2012 boys black,4,5,2025-03-03
mesa soccer club 2012 boys black,tempe soccer club 2012 boys blue,1,2,2025-05-07
mesa soccer club 2012 boys black,cave creek soccer club 2012 boys black,3,4,2024-11-30
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys gold,3,5,2025-07-16
mesa soccer club 2012 boys black,phoenix rising fc 2012 boys blue,5,0,2025-01-16
mesa soccer club 2012 boys black,fountain hills soccer club 2012 boys black,5,2,2025-08-09
mesa soccer club 2012 boys black,fc tucson youth soccer 2012 boys red,5,5,2025-03-19
mesa soccer club 2012 boys black,cave creek soccer club 2012 boys black,4,2,2025-07-13
mesa soccer club 2012 boys black,rsl-az north 2012 boys white,3,5,2025-02-04
mesa soccer club 2012 boys black,fountain hills soccer club 2012 boys blue,0,5,2025-04-05
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys blue,5,0,2025-09-22
mesa soccer club 2012 boys black,fc tucson youth soccer 2012 boys blue,2,4,2025-03-05
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys gold,5,0,2024-11-09
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys blue,1,1,2024-10-26
mesa soccer club 2012 boys black,desert sc 2012 boys blue,2,5,2024-12-16
mesa soccer club 2012 boys black,phoenix premier fc 2012 boys red,1,5,2025-03-31
mesa soccer club 2012 boys black,surprise soccer club 2012 boys gold,0,0,2024-11-15
mesa soccer club 2012 boys black,rsl-az north 2012 boys white,1,4,2025-03-22
mesa soccer club 2012 boys black,queen creek soccer club 2012 boys white,5,2,2025-01-15
mesa soccer club 2012 boys black,paradise valley soccer club 2012 boys blue,0,3,2025-04-24
mesa soccer club 2012 boys black,az arsenal soccer club 2012 boys red,1,4,2025-01-07
mesa soccer club 2012 boys black,buckeye soccer club 2012 boys blue,2,1,2025-04-01
mesa soccer club 2012 boys black,queen creek soccer club 2012 boys black,0,2,2024-10-19
mesa soccer club 2012 boys black,tempe soccer club 2012 boys blue,3,0,2024-12-31
mesa soccer club 2012 boys black,az soccer club 2012 boys gold,2,3,2025-06-09
mesa soccer club 2012 boys black,peoria soccer club 2012 boys gold,0,4,2024-12-14
mesa soccer club 2012 boys black,rsl-az yuma 2012 boys gold,3,2,2025-02-14
mesa soccer club 2012 boys black,gilbert soccer club 2012 boys blue,4,5,2025-03-10
mesa soccer club 2012 boys black,phoenix premier fc 2012 boys red,5,1,2025-03-05
mesa soccer club 2012 boys black,tempe soccer club 2012 boys blue,5,4,2025-05-22
mesa soccer club 2012 boys black,fountain hills soccer club 2012 boys black,0,1,2025-06-19
rsl-az west valley 2012 boys red,fc tucson youth soccer 2012 boys blue,3,1,2025-02-18
rsl-az west valley 2012 boys red,chandler soccer club 2012 boys gold,4,1,2025-02-02
rsl-az west valley 2012 boys red,cave creek soccer club 2012 boys black,0,4,2025-01-06
rsl-az west valley 2012 boys red,queen creek soccer club 2012 boys black,1,5,2025-07-12
rsl-az west valley 2012 boys red,apache junction soccer club 2012 boys gold,2,1,2025-05-13
rsl-az west valley 2012 boys red,mesa soccer club 2012 boys white,1,1,2024-11-11
rsl-az west valley 2012 boys red,apache junction soccer club 2012 boys gold,5,0,2025-05-24
rsl-az west valley 2012 boys red,mesa soccer club 2012 boys red,0,2,2025-04-10
rsl-az west valley 2012 boys red,mesa soccer club 2012 boys black,3,0,2025-09-17
rsl-az west valley 2012 boys red,maricopa soccer club 2012 boys gold,5,5,2025-09-21
rsl-az west valley 2012 boys red,mesa soccer club 2012 boys black,1,5,2025-03-21
rsl-az west valley 2012 boys red,tempe soccer club 2012 boys blue,0,5,2024-10-14
rsl-az west valley 2012 boys red,desert sc 2012 boys red,4,2,2025-09-18
rsl-az west valley 2012 boys red,chandler soccer club 2012 boys white,4,4,2025-02-22
rsl-az west valley 2012 boys red,glendale soccer club 2012 boys blue,1,1,2025-05-15
rsl-az west valley 2012 boys red,desert sc 2012 boys blue,3,5,2025-07-24
rsl-az west valley 2012 boys red,phoenix rising fc 2012 boys black,0,1,2024-12-25
rsl-az west valley 2012 boys red,fountain hills soccer club 2012 boys black,0,1,2025-04-29
rsl-az west valley 2012 boys red,rsl-az west valley 2012 boys gold,3,2,2025-07-15
rsl-az west valley 2012 boys red,queen creek soccer club 2012 boys gold,3,4,2025-06-15
rsl-az west valley 2012 boys red,phoenix rising fc 2012 boys blue,0,0,2025-02-10
rsl-az west valley 2012 boys red,cave creek soccer club 2012 boys black,3,2,2025-02-01
rsl-az west valley 2012 boys red,az arsenal soccer club 2012 boys red,0,3,2025-04-19
rsl-az west valley 2012 boys red,rsl-az north 2012 boys blue,4,2,2025-03-09
rsl-az west valley 2012 boys red,mesa soccer club 2012 boys black,4,5,2025-02-15
rsl-az west valley 2012 boys red,chandler soccer club 2012 boys white,5,1,2025-01-18
rsl-az west valley 2012 boys red,cave creek soccer club 2012 boys gold,3,5,2025-08-25
rsl-az west valley 2012 boys red,rsl-az west valley 2012 boys gold,3,5,2025-09-13
rsl-az west valley 2012 boys red,casa grande soccer club 2012 boys blue,5,4,2025-05-14
rsl-az west valley 2012 boys red,fc tucson youth soccer 2012 boys blue,4,4,2025-10-08
rsl-az south 2012 boys blue,fc tucson youth soccer 2012 boys red,5,3,2025-01-29
rsl-az south 2012 boys blue,glendale soccer club 2012 boys red,0,5,2025-10-06
rsl-az south 2012 boys blue,apache junction soccer club 2012 boys gold,2,5,2025-06-21
rsl-az south 2012 boys blue,mesa soccer club 2012 boys red,5,4,2025-10-04
rsl-az south 2012 boys blue,casa grande soccer club 2012 boys gold,5,5,2025-02-13
rsl-az south 2012 boys blue,rsl-az north 2012 boys white,2,2,2025-06-08
rsl-az south 2012 boys blue,maricopa soccer club 2012 boys gold,4,3,2025-08-21
rsl-az south 2012 boys blue,fountain hills soccer club 2012 boys black,5,3,2025-06-02
rsl-az south 2012 boys blue,tempe soccer club 2012 boys blue,1,1,2025-09-02
rsl-az south 2012 boys blue,rsl-az south 2012 boys white,4,3,2025-04-25
rsl-az south 2012 boys blue,chandler soccer club 2012 boys red,2,1,2025-04-11
rsl-az south 2012 boys blue,casa grande soccer club 2012 boys blue,3,5,2025-02-27
rsl-az south 2012 boys blue,rsl-az yuma 2012 boys red,2,2,2024-11-22
rsl-az south 2012 boys blue,desert sc 2012 boys gold,3,3,2025-09-22
rsl-az south 2012 boys blue,rsl-az yuma 2012 boys gold,1,0,2024-12-24
rsl-az south 2012 boys blue,paradise valley soccer club 2012 boys black,4,3,2025-01-14
rsl-az south 2012 boys blue,mesa soccer club 2012 boys red,0,0,2024-10-16
rsl-az south 2012 boys blue,desert sc 2012 boys gold,5,2,2025-01-01
rsl-az south 2012 boys blue,chandler soccer club 2012 boys gold,2,2,2025-08-24
rsl-az south 2012 boys blue,gilbert soccer club 2012 boys white,1,1,2025-08-26
rsl-az south 2012 boys blue,apache junction soccer club 2012 boys blue,4,2,2025-06-02
rsl-az south 2012 boys blue,mesa soccer club 2012 boys gold,2,0,2025-09-23
rsl-az south 2012 boys blue,mesa soccer club 2012 boys white,2,4,2025-03-29
rsl-az south 2012 boys blue,tempe soccer club 2012 boys blue,5,4,2025-05-22
rsl-az south 2012 boys blue,queen creek soccer club 2012 boys white,0,2,2025-09-30
rsl-az south 2012 boys blue,fc elite arizona 2012 boys gold,2,5,2025-03-21
rsl-az south 2012 boys blue,paradise valley soccer club 2012 boys blue,0,4,2025-03-31
rsl-az south 2012 boys blue,paradise valley soccer club 2012 boys black,5,3,2024-12-14
rsl-az south 2012 boys blue,tempe soccer club 2012 boys black,0,5,2025-09-12
rsl-az south 2012 boys blue,cave creek soccer club 2012 boys black,5,4,2024-10-12
rsl-az north 2012 boys white,fountain hills soccer club 2012 boys black,3,4,2025-05-11
rsl-az north 2012 boys white,fountain hills soccer club 2012 boys black,0,0,2024-12-25
rsl-az north 2012 boys white,goodyear soccer club 2012 boys gold,2,5,2025-04-03
rsl-az north 2012 boys white,fc elite arizona 2012 boys gold,3,4,2025-05-26
rsl-az north 2012 boys white,goodyear soccer club 2012 boys blue,2,5,2025-04-01
rsl-az north 2012 boys white,casa grande soccer club 2012 boys blue,5,2,2024-11-11
rsl-az north 2012 boys white,tempe soccer club 2012 boys blue,4,3,2025-03-30
rsl-az north 2012 boys white,rsl-az yuma 2012 boys red,2,5,2025-07-14
rsl-az north 2012 boys white,cave creek soccer club 2012 boys black,2,3,2025-02-24
rsl-az north 2012 boys white,peoria soccer club 2012 boys gold,5,2,2024-10-20
rsl-az north 2012 boys white,mesa soccer club 2012 boys black,0,4,2025-05-28
rsl-az north 2012 boys white,avondale soccer club 2012 boys black,5,2,2025-10-05
rsl-az north 2012 boys white,fountain hills soccer club 2012 boys white,1,2,2025-04-10
rsl-az north 2012 boys white,phoenix premier fc 2012 boys gold,0,3,2025-10-10
rsl-az north 2012 boys white,mesa soccer club 2012 boys gold,5,4,2025-05-29
rsl-az north 2012 boys white,fc tucson youth soccer 2012 boys white,0,4,2025-09-06
rsl-az north 2012 boys white,paradise valley soccer club 2012 boys blue,2,3,2025-02-18
rsl-az north 2012 boys white,tempe soccer club 2012 boys blue,0,4,2025-06-18
rsl-az north 2012 boys white,az arsenal soccer club 2012 boys red,0,0,2025-08-03
rsl-az north 2012 boys white,surprise soccer club 2012 boys gold,0,1,2025-08-31
rsl-az north 2012 boys white,avondale soccer club 2012 boys black,4,5,2025-02-15
rsl-az north 2012 boys white,tempe soccer club 2012 boys blue,4,0,2025-04-11
rsl-az north 2012 boys white,tempe soccer club 2012 boys blue,5,3,2025-03-28
rsl-az north 2012 boys white,peoria soccer club 2012 boys gold,2,4,2025-07-29
rsl-az north 2012 boys white,tempe soccer club 2012 boys blue,5,1,2025-07-16
rsl-az north 2012 boys white,phoenix rising fc 2012 boys blue,1,1,2025-08-30
rsl-az north 2012 boys white,desert sc 2012 boys black,1,4,2024-10-27
rsl-az north 2012 boys white,gilbert soccer club 2012 boys white,4,0,2025-02-13
rsl-az north 2012 boys white,desert sc 2012 boys black,0,3,2025-09-01
rsl-az north 2012 boys white,fc tucson youth soccer 2012 boys red,2,5,2025-09-08
rsl-az yuma 2012 boys red,desert sc 2012 boys black,0,3,2025-04-06
rsl-az yuma 2012 boys red,queen creek soccer club 2012 boys white,3,0,2025-07-31
rsl-az yuma 2012 boys red,mesa soccer club 2012 boys black,4,1,2025-05-27
rsl-az yuma 2012 boys red,cave creek soccer club 2012 boys gold,1,4,2024-10-21
rsl-az yuma 2012 boys red,mesa soccer club 2012 boys black,4,2,2025-05-26
rsl-az yuma 2012 boys red,az arsenal soccer club 2012 boys red,4,3,2025-02-17
rsl-az yuma 2012 boys red,glendale soccer club 2012 boys blue,2,2,2025-03-04
rsl-az yuma 2012 boys red,surprise soccer club 2012 boys gold,5,3,2025-01-31
rsl-az yuma 2012 boys red,phoenix rising fc 2012 boys black,0,0,2024-11-23
rsl-az yuma 2012 boys red,gilbert soccer club 2012 boys white,4,4,2025-09-19
rsl-az yuma 2012 boys red,cave creek soccer club 2012 boys gold,3,3,2025-04-11
rsl-az yuma 2012 boys red,peoria soccer club 2012 boys white,4,3,2024-11-07
rsl-az yuma 2012 boys red,phoenix rising fc 2012 boys black,1,5,2025-10-08
rsl-az yuma 2012 boys red,fountain hills soccer club 2012 boys white,4,3,2025-01-22
rsl-az yuma 2012 boys red,tempe soccer club 2012 boys blue,1,4,2025-08-12
rsl-az yuma 2012 boys red,desert sc 2012 boys gold,3,1,2024-11-29
rsl-az yuma 2012 boys red,buckeye soccer club 2012 boys blue,0,5,2025-05-31
rsl-az yuma 2012 boys red,az soccer club 2012 boys blue,5,3,2024-11-23
rsl-az yuma 2012 boys red,queen creek soccer club 2012 boys gold,4,5,2025-06-19
rsl-az yuma 2012 boys red,peoria soccer club 2012 boys white,5,5,2025-01-25
rsl-az yuma 2012 boys red,fc tucson youth soccer 2012 boys red,4,2,2025-02-15
rsl-az yuma 2012 boys red,rsl-az west valley 2012 boys gold,2,2,2025-02-13
rsl-az yuma 2012 boys red,queen creek soccer club 2012 boys white,1,3,2025-01-08
rsl-az yuma 2012 boys red,rsl-az yuma 2012 boys gold,4,0,2025-06-02
rsl-az yuma 2012 boys red,casa grande soccer club 2012 boys red,3,0,2025-03-11
rsl-az yuma 2012 boys red,rsl-az north 2012 boys red,1,4,2025-05-22
rsl-az yuma 2012 boys red,desert sc 2012 boys red,5,5,2025-07-04
rsl-az yuma 2012 boys red,az soccer club 2012 boys blue,5,0,2024-10-31
rsl-az yuma 2012 boys red,fountain hills soccer club 2012 boys white,4,3,2025-02-01
rsl-az yuma 2012 boys red,az arsenal soccer club 2012 boys blue,4,1,2025-07-12
mesa soccer club 2012 boys white,tempe soccer club 2012 boys blue,2,5,2025-04-16
mesa soccer club 2012 boys white,apache junction soccer club 2012 boys blue,5,2,2024-11-29
mesa soccer club 2012 boys white,phoenix premier fc 2012 boys red,4,0,2025-07-01
mesa soccer club 2012 boys white,rsl-az north 2012 boys red,3,5,2024-10-23
mesa soccer club 2012 boys white,apache junction soccer club 2012 boys blue,3,1,2025-10-07
mesa soccer club 2012 boys white,scottsdale soccer club 2012 boys black,0,1,2024-12-10
mesa soccer club 2012 boys white,phoenix rising fc 2012 boys black,1,0,2025-06-11
mesa soccer club 2012 boys white,rsl-az north 2012 boys white,4,4,2024-11-24
mesa soccer club 2012 boys white,desert sc 2012 boys blue,5,2,2025-01-20
mesa soccer club 2012 boys white,paradise valley soccer club 2012 boys black,3,1,2025-04-09
