Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
mesa soccer club 2013 boys white,rsl-az west valley 2013 boys blue,Mesa Soccer Club 2013 Boys White,RSL-AZ West Valley 2013 Boys Blue,1,3,League Play,2024-10-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Scottsdale Soccer Club 2013 Boys Blue,2,3,League Play,2025-07-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,fc tucson youth soccer 2013 boys black,Mesa Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Black,0,1,League Play,2025-08-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,fc tucson youth soccer 2013 boys red,Mesa Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Red,4,2,League Play,2025-02-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,goodyear soccer club 2013 boys red,Mesa Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Red,3,0,League Play,2024-10-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,buckeye soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Buckeye Soccer Club 2013 Boys Blue,4,0,League Play,2024-12-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,fc elite arizona 2013 boys blue,Mesa Soccer Club 2013 Boys White,FC Elite Arizona 2013 Boys Blue,2,4,League Play,2025-05-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,glendale soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys White,Glendale Soccer Club 2013 Boys Gold,1,4,League Play,2025-05-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,goodyear soccer club 2013 boys red,Mesa Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Red,2,1,League Play,2025-03-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Scottsdale Soccer Club 2013 Boys Blue,3,5,League Play,2025-05-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,scottsdale soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Scottsdale Soccer Club 2013 Boys Blue,3,1,League Play,2025-03-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,goodyear soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Blue,5,2,League Play,2025-04-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,casa grande soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Casa Grande Soccer Club 2013 Boys Blue,0,2,League Play,2025-07-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,casa grande soccer club 2013 boys blue,Mesa Soccer Club 2013 Boys White,Casa Grande Soccer Club 2013 Boys Blue,2,3,League Play,2025-06-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Gold,4,1,League Play,2024-12-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,apache junction soccer club 2013 boys white,Mesa Soccer Club 2013 Boys White,Apache Junction Soccer Club 2013 Boys White,1,0,League Play,2025-09-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,mesa soccer club 2013 boys red,Mesa Soccer Club 2013 Boys White,Mesa Soccer Club 2013 Boys Red,5,4,League Play,2025-06-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,az soccer club 2013 boys white,Mesa Soccer Club 2013 Boys White,AZ Soccer Club 2013 Boys White,5,3,League Play,2024-10-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,phoenix rising fc 2013 boys blue,Mesa Soccer Club 2013 Boys White,Phoenix Rising FC 2013 Boys Blue,1,0,League Play,2025-07-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,glendale soccer club 2013 boys gold,Mesa Soccer Club 2013 Boys White,Glendale Soccer Club 2013 Boys Gold,2,4,League Play,2025-07-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,gilbert soccer club 2013 boys black,Mesa Soccer Club 2013 Boys White,Gilbert Soccer Club 2013 Boys Black,1,3,League Play,2024-10-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,az arsenal soccer club 2013 boys red,Mesa Soccer Club 2013 Boys White,AZ Arsenal Soccer Club 2013 Boys Red,0,0,League Play,2025-02-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,az soccer club 2013 boys black,Mesa Soccer Club 2013 Boys White,AZ Soccer Club 2013 Boys Black,3,2,League Play,2025-07-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
mesa soccer club 2013 boys white,goodyear soccer club 2013 boys black,Mesa Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys Black,2,4,League Play,2025-08-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_5
glendale soccer club 2013 boys gold,mesa soccer club 2013 boys black,Glendale Soccer Club 2013 Boys Gold,Mesa Soccer Club 2013 Boys Black,2,0,League Play,2025-02-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,cave creek soccer club 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Cave Creek Soccer Club 2013 Boys White,0,4,League Play,2024-11-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,Gilbert Soccer Club 2013 Boys Blue,0,4,League Play,2025-10-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,Glendale Soccer Club 2013 Boys Gold,Paradise Valley Soccer Club 2013 Boys Gold,2,0,League Play,2025-03-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,buckeye soccer club 2013 boys gold,Glendale Soccer Club 2013 Boys Gold,Buckeye Soccer Club 2013 Boys Gold,2,3,League Play,2024-11-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,mesa soccer club 2013 boys red,Glendale Soccer Club 2013 Boys Gold,Mesa Soccer Club 2013 Boys Red,2,1,League Play,2025-04-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Blue,1,3,League Play,2024-11-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,rsl-az west valley 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Blue,4,2,League Play,2024-11-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc tucson youth soccer 2013 boys red,Glendale Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Red,5,2,League Play,2025-05-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,cave creek soccer club 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Cave Creek Soccer Club 2013 Boys White,4,1,League Play,2024-12-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys red,Glendale Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys Red,0,0,League Play,2025-05-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Blue,1,1,League Play,2025-08-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,phoenix premier fc 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Phoenix Premier FC 2013 Boys White,4,3,League Play,2024-12-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,casa grande soccer club 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Casa Grande Soccer Club 2013 Boys White,2,5,League Play,2025-07-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,rsl-az west valley 2013 boys white,Glendale Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys White,4,5,League Play,2025-03-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,Paradise Valley Soccer Club 2013 Boys Blue,3,1,League Play,2025-09-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,queen creek soccer club 2013 boys black,Glendale Soccer Club 2013 Boys Gold,Queen Creek Soccer Club 2013 Boys Black,4,1,League Play,2025-04-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,Paradise Valley Soccer Club 2013 Boys Blue,1,3,League Play,2024-12-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,surprise soccer club 2013 boys red,Glendale Soccer Club 2013 Boys Gold,Surprise Soccer Club 2013 Boys Red,0,1,League Play,2025-01-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc elite arizona 2013 boys red,Glendale Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Red,2,0,League Play,2024-11-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,az soccer club 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,AZ Soccer Club 2013 Boys Blue,4,0,League Play,2025-05-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc elite arizona 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Blue,5,2,League Play,2025-01-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,gilbert soccer club 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Gilbert Soccer Club 2013 Boys White,3,5,League Play,2025-02-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,casa grande soccer club 2013 boys white,Glendale Soccer Club 2013 Boys Gold,Casa Grande Soccer Club 2013 Boys White,4,3,League Play,2025-02-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,Glendale Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys White,1,1,League Play,2025-06-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc elite arizona 2013 boys blue,Glendale Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Blue,4,2,League Play,2024-12-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,fc elite arizona 2013 boys red,Glendale Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Red,5,0,League Play,2024-10-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
glendale soccer club 2013 boys gold,az arsenal soccer club 2013 boys gold,Glendale Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys Gold,1,1,League Play,2025-01-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_6
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys blue,Paradise Valley Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys Blue,2,2,League Play,2025-07-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys White,3,1,League Play,2024-11-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,glendale soccer club 2013 boys gold,Paradise Valley Soccer Club 2013 Boys Gold,Glendale Soccer Club 2013 Boys Gold,4,3,League Play,2024-11-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,Scottsdale Soccer Club 2013 Boys Red,0,2,League Play,2025-05-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,maricopa soccer club 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,Maricopa Soccer Club 2013 Boys Red,2,2,League Play,2025-01-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,apache junction soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Apache Junction Soccer Club 2013 Boys White,2,3,League Play,2025-03-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys White,2,5,League Play,2025-06-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,mesa soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Mesa Soccer Club 2013 Boys White,3,1,League Play,2025-07-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,mesa soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Mesa Soccer Club 2013 Boys White,4,4,League Play,2024-11-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Red,4,3,League Play,2024-11-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,Paradise Valley Soccer Club 2013 Boys Gold,Casa Grande Soccer Club 2013 Boys Blue,0,1,League Play,2024-10-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,phoenix rising fc 2013 boys gold,Paradise Valley Soccer Club 2013 Boys Gold,Phoenix Rising FC 2013 Boys Gold,3,3,League Play,2025-10-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys black,Paradise Valley Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Black,4,2,League Play,2025-04-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,mesa soccer club 2013 boys black,Paradise Valley Soccer Club 2013 Boys Gold,Mesa Soccer Club 2013 Boys Black,2,2,League Play,2025-01-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys blue,Paradise Valley Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys Blue,0,1,League Play,2025-01-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,az soccer club 2013 boys gold,Paradise Valley Soccer Club 2013 Boys Gold,AZ Soccer Club 2013 Boys Gold,3,4,League Play,2025-05-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys black,Paradise Valley Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Black,4,2,League Play,2025-03-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys blue,Paradise Valley Soccer Club 2013 Boys Gold,Scottsdale Soccer Club 2013 Boys Blue,0,4,League Play,2025-10-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,chandler soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Chandler Soccer Club 2013 Boys White,1,1,League Play,2024-10-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys black,Paradise Valley Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Black,3,5,League Play,2025-03-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,rsl-az north 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,RSL-AZ North 2013 Boys Red,4,2,League Play,2024-10-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys White,4,0,League Play,2024-11-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys White,1,0,League Play,2024-10-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,queen creek soccer club 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,Queen Creek Soccer Club 2013 Boys Red,2,5,League Play,2024-12-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,phoenix rising fc 2013 boys gold,Paradise Valley Soccer Club 2013 Boys Gold,Phoenix Rising FC 2013 Boys Gold,5,2,League Play,2025-03-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,fc elite arizona 2013 boys blue,Paradise Valley Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Blue,5,2,League Play,2025-02-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,fc elite arizona 2013 boys red,Paradise Valley Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Red,4,2,League Play,2024-12-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys white,Paradise Valley Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys White,4,3,League Play,2025-04-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_7
az arsenal soccer club 2013 boys red,paradise valley soccer club 2013 boys blue,AZ Arsenal Soccer Club 2013 Boys Red,Paradise Valley Soccer Club 2013 Boys Blue,3,2,League Play,2025-07-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_8
az arsenal soccer club 2013 boys red,avondale soccer club 2013 boys red,AZ Arsenal Soccer Club 2013 Boys Red,Avondale Soccer Club 2013 Boys Red,1,1,League Play,2025-03-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_8
