Team A,Team B,Score A,Score B,Date
surprise soccer club 2016 boys red,casa grande soccer club 2016 boys gold,3,1,2025-04-11
surprise soccer club 2016 boys red,scottsdale soccer club 2016 boys blue,4,3,2025-09-19
surprise soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,4,0,2025-03-01
surprise soccer club 2016 boys red,phoenix rising fc 2016 boys red,3,4,2025-04-30
surprise soccer club 2016 boys red,fc elite arizona 2016 boys black,4,3,2025-03-30
surprise soccer club 2016 boys red,peoria soccer club 2016 boys black,0,2,2025-06-03
surprise soccer club 2016 boys red,chandler soccer club 2016 boys blue,2,0,2025-09-30
surprise soccer club 2016 boys red,az soccer club 2016 boys red,4,4,2025-02-23
surprise soccer club 2016 boys red,gilbert soccer club 2016 boys black,1,2,2025-05-25
surprise soccer club 2016 boys red,queen creek soccer club 2016 boys gold,3,3,2025-05-12
surprise soccer club 2016 boys red,az soccer club 2016 boys gold,4,4,2024-12-25
surprise soccer club 2016 boys red,casa grande soccer club 2016 boys gold,4,1,2025-03-22
surprise soccer club 2016 boys red,gilbert soccer club 2016 boys blue,1,1,2025-02-18
surprise soccer club 2016 boys red,rsl-az north 2016 boys blue,2,1,2025-06-22
surprise soccer club 2016 boys red,az soccer club 2016 boys red,3,1,2025-07-17
surprise soccer club 2016 boys red,goodyear soccer club 2016 boys black,1,3,2025-01-22
surprise soccer club 2016 boys red,glendale soccer club 2016 boys blue,0,2,2025-07-18
surprise soccer club 2016 boys red,phoenix premier fc 2016 boys gold,4,4,2025-03-15
surprise soccer club 2016 boys red,cave creek soccer club 2016 boys black,2,1,2025-01-26
surprise soccer club 2016 boys red,az soccer club 2016 boys red,3,2,2025-09-21
surprise soccer club 2016 boys red,buckeye soccer club 2016 boys blue,0,2,2025-08-11
surprise soccer club 2016 boys red,gilbert soccer club 2016 boys black,0,4,2025-04-30
fc elite arizona 2016 boys black,maricopa soccer club 2016 boys red,0,2,2025-04-19
fc elite arizona 2016 boys black,fc tucson youth soccer 2016 boys gold,1,4,2025-07-19
fc elite arizona 2016 boys black,paradise valley soccer club 2016 boys blue,1,3,2025-10-07
fc elite arizona 2016 boys black,maricopa soccer club 2016 boys white,0,0,2025-05-22
fc elite arizona 2016 boys black,maricopa soccer club 2016 boys gold,4,0,2025-01-22
fc elite arizona 2016 boys black,surprise soccer club 2016 boys red,0,4,2025-09-22
fc elite arizona 2016 boys black,gilbert soccer club 2016 boys blue,4,1,2025-02-10
fc elite arizona 2016 boys black,scottsdale soccer club 2016 boys blue,2,4,2025-07-13
fc elite arizona 2016 boys black,buckeye soccer club 2016 boys blue,4,0,2025-05-12
fc elite arizona 2016 boys black,casa grande soccer club 2016 boys gold,4,0,2025-08-29
fc elite arizona 2016 boys black,rsl-az west valley 2016 boys black,3,4,2025-09-02
fc elite arizona 2016 boys black,rsl-az yuma 2016 boys gold,2,3,2025-01-03
fc elite arizona 2016 boys black,surprise soccer club 2016 boys blue,1,4,2025-03-04
fc elite arizona 2016 boys black,avondale soccer club 2016 boys white,2,0,2025-10-02
fc elite arizona 2016 boys black,tempe soccer club 2016 boys black,0,2,2025-08-02
fc elite arizona 2016 boys black,rsl-az yuma 2016 boys gold,1,4,2025-08-11
fc elite arizona 2016 boys black,queen creek soccer club 2016 boys blue,0,3,2025-07-23
fc elite arizona 2016 boys black,fc tucson youth soccer 2016 boys gold,4,4,2025-03-02
fc elite arizona 2016 boys black,chandler soccer club 2016 boys blue,3,1,2025-09-02
fc elite arizona 2016 boys black,chandler soccer club 2016 boys blue,4,2,2025-04-19
fc elite arizona 2016 boys black,scottsdale soccer club 2016 boys blue,4,1,2025-09-22
fc elite arizona 2016 boys black,maricopa soccer club 2016 boys white,1,3,2025-07-30
fc elite arizona 2016 boys black,phoenix rising fc 2016 boys gold,4,0,2025-05-26
fc elite arizona 2016 boys black,queen creek soccer club 2016 boys blue,3,2,2025-01-01
fc elite arizona 2016 boys black,fountain hills soccer club 2016 boys blue,1,0,2025-02-05
avondale soccer club 2016 boys white,queen creek soccer club 2016 boys gold,0,1,2024-12-19
avondale soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,3,4,2025-04-03
avondale soccer club 2016 boys white,avondale soccer club 2016 boys red,0,3,2025-05-13
avondale soccer club 2016 boys white,scottsdale soccer club 2016 boys gold,1,3,2025-09-18
avondale soccer club 2016 boys white,rsl-az yuma 2016 boys red,1,1,2025-01-14
avondale soccer club 2016 boys white,apache junction soccer club 2016 boys red,4,3,2025-05-01
avondale soccer club 2016 boys white,scottsdale soccer club 2016 boys white,2,4,2025-01-28
avondale soccer club 2016 boys white,buckeye soccer club 2016 boys black,4,2,2025-10-07
avondale soccer club 2016 boys white,az arsenal soccer club 2016 boys blue,0,4,2025-03-17
avondale soccer club 2016 boys white,maricopa soccer club 2016 boys gold,4,3,2025-07-26
avondale soccer club 2016 boys white,rsl-az west valley 2016 boys gold,1,1,2025-09-14
avondale soccer club 2016 boys white,paradise valley soccer club 2016 boys blue,4,1,2024-12-29
avondale soccer club 2016 boys white,buckeye soccer club 2016 boys gold,3,0,2025-09-27
avondale soccer club 2016 boys white,queen creek soccer club 2016 boys white,0,1,2025-05-04
avondale soccer club 2016 boys white,fc tucson youth soccer 2016 boys red,0,4,2025-08-07
avondale soccer club 2016 boys white,peoria soccer club 2016 boys gold,0,2,2025-02-16
avondale soccer club 2016 boys white,gilbert soccer club 2016 boys blue,0,4,2025-07-24
avondale soccer club 2016 boys white,mesa soccer club 2016 boys blue,4,3,2025-07-27
avondale soccer club 2016 boys white,desert sc 2016 boys blue,3,2,2024-12-28
avondale soccer club 2016 boys white,surprise soccer club 2016 boys red,0,4,2025-01-30
avondale soccer club 2016 boys white,peoria soccer club 2016 boys black,3,1,2025-01-25
avondale soccer club 2016 boys white,az soccer club 2016 boys white,1,2,2025-04-04
avondale soccer club 2016 boys white,buckeye soccer club 2016 boys blue,0,0,2025-02-07
avondale soccer club 2016 boys white,az arsenal soccer club 2016 boys gold,4,2,2025-03-29
avondale soccer club 2016 boys white,paradise valley soccer club 2016 boys blue,0,1,2025-03-27
maricopa soccer club 2016 boys black,queen creek soccer club 2016 boys blue,2,3,2025-08-23
maricopa soccer club 2016 boys black,rsl-az north 2016 boys white,3,4,2025-10-01
maricopa soccer club 2016 boys black,rsl-az yuma 2016 boys gold,2,3,2025-04-21
maricopa soccer club 2016 boys black,az arsenal soccer club 2016 boys gold,4,0,2025-09-24
maricopa soccer club 2016 boys black,glendale soccer club 2016 boys white,4,4,2025-09-09
maricopa soccer club 2016 boys black,mesa soccer club 2016 boys gold,0,3,2025-03-07
maricopa soccer club 2016 boys black,peoria soccer club 2016 boys black,2,1,2025-08-07
maricopa soccer club 2016 boys black,fountain hills soccer club 2016 boys red,3,1,2025-03-18
maricopa soccer club 2016 boys black,rsl-az north 2016 boys black,4,1,2025-03-04
maricopa soccer club 2016 boys black,casa grande soccer club 2016 boys gold,4,0,2025-09-02
maricopa soccer club 2016 boys black,glendale soccer club 2016 boys white,3,3,2024-12-21
maricopa soccer club 2016 boys black,gilbert soccer club 2016 boys blue,3,4,2025-08-25
maricopa soccer club 2016 boys black,peoria soccer club 2016 boys white,0,3,2025-03-02
maricopa soccer club 2016 boys black,fountain hills soccer club 2016 boys white,2,1,2025-08-21
maricopa soccer club 2016 boys black,rsl-az north 2016 boys black,3,1,2025-02-25
maricopa soccer club 2016 boys black,rsl-az north 2016 boys black,1,1,2025-05-02
maricopa soccer club 2016 boys black,az soccer club 2016 boys red,0,2,2025-01-18
maricopa soccer club 2016 boys black,rsl-az north 2016 boys white,1,2,2025-06-11
maricopa soccer club 2016 boys black,rsl-az west valley 2016 boys gold,4,0,2025-05-27
maricopa soccer club 2016 boys black,rsl-az north 2016 boys white,0,1,2025-06-17
maricopa soccer club 2016 boys black,mesa soccer club 2016 boys blue,2,2,2025-07-20
maricopa soccer club 2016 boys black,phoenix rising fc 2016 boys red,0,0,2025-02-27
maricopa soccer club 2016 boys black,goodyear soccer club 2016 boys black,1,0,2025-09-18
maricopa soccer club 2016 boys black,buckeye soccer club 2016 boys black,0,2,2025-04-18
maricopa soccer club 2016 boys black,phoenix rising fc 2016 boys red,2,1,2025-03-28
fc elite arizona 2016 boys blue,queen creek soccer club 2016 boys blue,0,4,2025-09-08
fc elite arizona 2016 boys blue,rsl-az north 2016 boys white,2,3,2025-04-18
fc elite arizona 2016 boys blue,fc tucson youth soccer 2016 boys gold,3,1,2025-02-01
fc elite arizona 2016 boys blue,peoria soccer club 2016 boys black,3,3,2025-07-27
fc elite arizona 2016 boys blue,fc tucson youth soccer 2016 boys gold,0,1,2024-12-15
fc elite arizona 2016 boys blue,fc tucson youth soccer 2016 boys red,1,2,2025-04-29
fc elite arizona 2016 boys blue,scottsdale soccer club 2016 boys white,3,0,2025-03-29
fc elite arizona 2016 boys blue,phoenix rising fc 2016 boys gold,0,4,2025-10-03
fc elite arizona 2016 boys blue,tempe soccer club 2016 boys black,1,2,2025-01-24
fc elite arizona 2016 boys blue,surprise soccer club 2016 boys red,0,3,2025-08-31
fc elite arizona 2016 boys blue,casa grande soccer club 2016 boys gold,3,2,2025-06-09
fc elite arizona 2016 boys blue,rsl-az yuma 2016 boys gold,1,2,2025-09-11
fc elite arizona 2016 boys blue,rsl-az yuma 2016 boys gold,0,1,2025-08-31
fc elite arizona 2016 boys blue,mesa soccer club 2016 boys blue,4,3,2025-03-22
fc elite arizona 2016 boys blue,fc tucson youth soccer 2016 boys gold,1,3,2025-04-24
fc elite arizona 2016 boys blue,rsl-az west valley 2016 boys red,0,4,2025-05-30
fc elite arizona 2016 boys blue,peoria soccer club 2016 boys black,2,4,2025-01-29
fc elite arizona 2016 boys blue,az soccer club 2016 boys white,1,2,2025-03-08
fc elite arizona 2016 boys blue,maricopa soccer club 2016 boys gold,4,3,2025-08-29
fc elite arizona 2016 boys blue,rsl-az north 2016 boys blue,1,3,2025-04-18
fc elite arizona 2016 boys blue,peoria soccer club 2016 boys black,2,0,2025-10-06
fc elite arizona 2016 boys blue,surprise soccer club 2016 boys red,4,4,2025-01-16
fc elite arizona 2016 boys blue,maricopa soccer club 2016 boys white,1,4,2025-01-03
fc elite arizona 2016 boys blue,glendale soccer club 2016 boys black,4,3,2025-01-26
fc elite arizona 2016 boys blue,fc tucson youth soccer 2016 boys red,1,1,2025-07-05
az soccer club 2016 boys red,goodyear soccer club 2016 boys black,1,3,2025-05-28
az soccer club 2016 boys red,rsl-az south 2016 boys gold,2,2,2025-05-23
az soccer club 2016 boys red,rsl-az north 2016 boys white,3,4,2025-09-28
az soccer club 2016 boys red,goodyear soccer club 2016 boys black,4,3,2025-04-28
az soccer club 2016 boys red,phoenix rising fc 2016 boys gold,1,3,2025-04-09
az soccer club 2016 boys red,surprise soccer club 2016 boys blue,0,2,2025-02-26
az soccer club 2016 boys red,rsl-az west valley 2016 boys gold,1,4,2025-09-01
az soccer club 2016 boys red,desert sc 2016 boys blue,1,0,2025-02-09
az soccer club 2016 boys red,az arsenal soccer club 2016 boys blue,0,1,2025-01-09
az soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,3,0,2025-09-15
az soccer club 2016 boys red,gilbert soccer club 2016 boys black,3,3,2025-03-23
az soccer club 2016 boys red,gilbert soccer club 2016 boys red,1,0,2025-05-01
az soccer club 2016 boys red,rsl-az south 2016 boys gold,2,1,2024-12-16
az soccer club 2016 boys red,tempe soccer club 2016 boys white,4,4,2025-02-26
az soccer club 2016 boys red,fountain hills soccer club 2016 boys white,0,4,2025-02-25
az soccer club 2016 boys red,paradise valley soccer club 2016 boys blue,0,2,2025-07-31
az soccer club 2016 boys red,rsl-az yuma 2016 boys gold,0,3,2025-10-08
az soccer club 2016 boys red,glendale soccer club 2016 boys blue,4,0,2025-10-10
az soccer club 2016 boys red,peoria soccer club 2016 boys black,3,4,2025-02-19
az soccer club 2016 boys red,tempe soccer club 2016 boys black,0,4,2025-01-30
az soccer club 2016 boys red,phoenix premier fc 2016 boys gold,1,2,2025-01-21
az soccer club 2016 boys red,peoria soccer club 2016 boys black,0,4,2025-08-31
az soccer club 2016 boys red,cave creek soccer club 2016 boys white,0,0,2025-08-11
az soccer club 2016 boys red,fc tucson youth soccer 2016 boys red,1,4,2025-09-18
az soccer club 2016 boys red,chandler soccer club 2016 boys blue,4,0,2025-03-23
peoria soccer club 2016 boys black,buckeye soccer club 2016 boys gold,2,2,2025-04-27
peoria soccer club 2016 boys black,desert sc 2016 boys white,4,3,2024-12-22
peoria soccer club 2016 boys black,queen creek soccer club 2016 boys blue,3,1,2025-10-03
peoria soccer club 2016 boys black,glendale soccer club 2016 boys blue,1,1,2025-05-12
peoria soccer club 2016 boys black,paradise valley soccer club 2016 boys blue,2,4,2025-02-28
peoria soccer club 2016 boys black,queen creek soccer club 2016 boys gold,2,2,2025-09-03
peoria soccer club 2016 boys black,rsl-az south 2016 boys gold,2,3,2025-05-31
peoria soccer club 2016 boys black,chandler soccer club 2016 boys gold,2,0,2025-08-02
peoria soccer club 2016 boys black,paradise valley soccer club 2016 boys gold,1,4,2025-08-07
peoria soccer club 2016 boys black,valley united fc 2016 boys white,0,0,2025-07-29
peoria soccer club 2016 boys black,chandler soccer club 2016 boys gold,3,4,2025-04-12
peoria soccer club 2016 boys black,gilbert soccer club 2016 boys white,4,2,2025-06-20
peoria soccer club 2016 boys black,queen creek soccer club 2016 boys white,0,1,2025-01-30
peoria soccer club 2016 boys black,chandler soccer club 2016 boys blue,0,4,2025-02-06
peoria soccer club 2016 boys black,gilbert soccer club 2016 boys black,1,4,2025-08-28
peoria soccer club 2016 boys black,az arsenal soccer club 2016 boys blue,1,2,2025-05-21
peoria soccer club 2016 boys black,rsl-az yuma 2016 boys gold,3,3,2025-03-26
peoria soccer club 2016 boys black,phoenix premier fc 2016 boys red,3,1,2025-02-05
peoria soccer club 2016 boys black,glendale soccer club 2016 boys blue,4,1,2025-07-23
peoria soccer club 2016 boys black,casa grande soccer club 2016 boys blue,4,1,2025-05-31
peoria soccer club 2016 boys black,rsl-az north 2016 boys blue,4,2,2025-06-15
peoria soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,4,2,2025-09-07
peoria soccer club 2016 boys black,rsl-az north 2016 boys blue,0,3,2025-05-15
peoria soccer club 2016 boys black,rsl-az west valley 2016 boys gold,2,0,2025-02-09
peoria soccer club 2016 boys black,valley united fc 2016 boys white,3,4,2025-05-15
mesa soccer club 2016 boys blue,gilbert soccer club 2016 boys black,4,3,2024-12-28
mesa soccer club 2016 boys blue,az soccer club 2016 boys white,1,4,2025-09-28
mesa soccer club 2016 boys blue,chandler soccer club 2016 boys gold,0,4,2025-02-20
mesa soccer club 2016 boys blue,rsl-az north 2016 boys white,4,4,2025-09-13
mesa soccer club 2016 boys blue,fountain hills soccer club 2016 boys blue,1,0,2024-12-17
mesa soccer club 2016 boys blue,peoria soccer club 2016 boys white,1,3,2025-09-11
mesa soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,4,4,2025-08-29
mesa soccer club 2016 boys blue,az soccer club 2016 boys black,3,2,2025-05-21
mesa soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,4,4,2025-08-24
mesa soccer club 2016 boys blue,gilbert soccer club 2016 boys white,1,2,2025-02-16
mesa soccer club 2016 boys blue,fc tucson youth soccer 2016 boys white,2,3,2025-01-05
mesa soccer club 2016 boys blue,maricopa soccer club 2016 boys white,4,1,2025-04-20
mesa soccer club 2016 boys blue,rsl-az north 2016 boys black,3,4,2025-02-20
mesa soccer club 2016 boys blue,buckeye soccer club 2016 boys black,3,0,2025-01-16
mesa soccer club 2016 boys blue,tempe soccer club 2016 boys black,0,4,2025-09-20
mesa soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,3,0,2025-02-26
mesa soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,0,2,2025-03-08
mesa soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,4,1,2025-05-13
mesa soccer club 2016 boys blue,chandler soccer club 2016 boys gold,3,2,2025-07-03
mesa soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,1,2,2025-03-01
mesa soccer club 2016 boys blue,rsl-az west valley 2016 boys red,4,3,2025-01-11
mesa soccer club 2016 boys blue,queen creek soccer club 2016 boys white,4,0,2025-02-08
mesa soccer club 2016 boys blue,apache junction soccer club 2016 boys red,0,4,2025-04-29
mesa soccer club 2016 boys blue,tempe soccer club 2016 boys white,2,1,2025-02-08
mesa soccer club 2016 boys blue,casa grande soccer club 2016 boys gold,2,3,2025-02-17
scottsdale soccer club 2016 boys white,casa grande soccer club 2016 boys gold,2,4,2025-05-27
scottsdale soccer club 2016 boys white,rsl-az south 2016 boys gold,4,1,2025-03-05
scottsdale soccer club 2016 boys white,rsl-az north 2016 boys white,2,2,2025-02-05
scottsdale soccer club 2016 boys white,chandler soccer club 2016 boys gold,3,0,2025-04-29
scottsdale soccer club 2016 boys white,az soccer club 2016 boys red,1,4,2024-12-20
scottsdale soccer club 2016 boys white,maricopa soccer club 2016 boys black,2,0,2025-01-02
scottsdale soccer club 2016 boys white,apache junction soccer club 2016 boys red,3,2,2025-02-16
scottsdale soccer club 2016 boys white,casa grande soccer club 2016 boys black,0,0,2025-04-27
scottsdale soccer club 2016 boys white,az soccer club 2016 boys white,1,1,2025-04-11
scottsdale soccer club 2016 boys white,buckeye soccer club 2016 boys gold,0,3,2025-05-26
