date_utc,season,competition,venue,home_team_raw,away_team_raw,home_score,away_score,status,source_url,fetched_at,division,home_team_match,home_team_match_score,home_team_match_method,away_team_match,away_team_match_score,away_team_match_method
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 5,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_5,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 5,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 5,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_5,2025-10-10T19:32:41,az_boys_u11,U11 Team 5,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 5,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_5,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 5,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 6,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 6,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 6,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 6,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 6,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 6,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 6,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 6,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 6,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 6,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,U11 Team 6,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 6,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_6,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 6,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 7,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 7,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 7,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 7,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 7,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 7,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 7,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 7,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 7,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 7,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,U11 Team 7,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 7,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_7,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 7,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 8,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 8,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 8,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 8,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 8,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 8,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 8,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 8,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 8,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 8,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,U11 Team 8,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 8,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_8,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 8,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 9,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 9,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 9,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 9,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 9,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 9,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 9,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 9,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 9,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 9,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,U11 Team 9,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 9,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_9,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 9,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 10,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 10,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 10,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 10,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 10,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 10,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 10,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 10,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 10,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_10,2025-10-10T19:32:41,az_boys_u11,U11 Team 10,100.0,EXACT,,36.36363636363637,UNRESOLVED
