Team A,Team B,Score A,Score B,Date,Competition,SourceURL
rsl-az north 2016 white,gilbert soccer club 2016 white,0,4,2025-10-01,League Play,https://rankings.gotsport.com/teams/u10_9
rsl-az north 2016 white,maricopa soccer club 2016 white,1,4,2025-02-10,League Play,https://rankings.gotsport.com/teams/u10_9
rsl-az north 2016 white,fountain hills soccer club 2016 red,4,1,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_9
rsl-az north 2016 white,queen creek soccer club 2016 gold,3,4,2025-03-21,League Play,https://rankings.gotsport.com/teams/u10_9
avondale soccer club 2016 red,az soccer club 2016 black,2,0,2025-09-12,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,elite arizona 2016 black,4,2,2025-04-26,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,paradise valley soccer club 2016 gold,1,2,2025-01-02,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,rsl-az west valley 2016 gold,4,4,2024-12-16,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,maricopa soccer club 2016 white,1,1,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,scottsdale soccer club 2016 gold,4,1,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,desert 2016 white,0,3,2025-06-11,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,surprise soccer club 2016 red,0,0,2025-05-15,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,glendale soccer club 2016 black,0,1,2025-01-21,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,scottsdale soccer club 2016 gold,1,2,2025-08-13,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,scottsdale soccer club 2016 white,4,3,2025-08-18,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,rsl-az north 2016 white,1,3,2025-03-19,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,tempe soccer club 2016 black,0,4,2024-12-19,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,fountain hills soccer club 2016 white,0,0,2024-12-19,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,surprise soccer club 2016 blue,4,3,2025-04-16,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,tucson youth soccer 2016 gold,0,0,2025-02-19,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,desert 2016 blue,1,4,2025-03-04,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,fountain hills soccer club 2016 white,0,3,2025-03-02,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,buckeye soccer club 2016 gold,4,4,2025-06-09,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,rsl-az yuma 2016 gold,3,4,2025-06-03,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,chandler soccer club 2016 blue,4,3,2025-02-19,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,chandler soccer club 2016 gold,0,2,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,apache junction soccer club 2016 red,4,2,2025-03-11,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,peoria soccer club 2016 white,0,1,2025-05-02,League Play,https://rankings.gotsport.com/teams/u10_10
avondale soccer club 2016 red,rsl-az west valley 2016 red,2,1,2025-08-29,League Play,https://rankings.gotsport.com/teams/u10_10
az arsenal soccer club 2016 blue,queen creek soccer club 2016 blue,4,4,2025-07-19,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,fountain hills soccer club 2016 white,0,2,2024-12-18,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,paradise valley soccer club 2016 blue,0,0,2025-06-11,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,fountain hills soccer club 2016 blue,0,1,2025-08-17,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,az arsenal soccer club 2016 gold,3,1,2025-08-29,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,rsl-az yuma 2016 gold,1,3,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,queen creek soccer club 2016 blue,2,4,2025-02-23,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,az soccer club 2016 white,4,0,2025-05-27,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,buckeye soccer club 2016 gold,0,4,2025-03-22,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,rsl-az yuma 2016 gold,4,3,2025-02-27,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,queen creek soccer club 2016 gold,0,3,2025-06-01,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,chandler soccer club 2016 gold,3,1,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,peoria soccer club 2016 black,1,1,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,desert 2016 white,0,3,2025-09-27,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,queen creek soccer club 2016 gold,2,2,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,rsl-az west valley 2016 white,1,2,2025-01-15,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,fountain hills soccer club 2016 white,2,3,2025-09-01,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,az soccer club 2016 red,1,4,2025-02-12,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,mesa soccer club 2016 blue,2,2,2025-09-07,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,rsl-az yuma 2016 gold,1,4,2025-04-15,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,glendale soccer club 2016 black,0,4,2025-01-28,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,phoenix rising 2016 red,4,1,2025-04-29,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,surprise soccer club 2016 red,2,1,2025-02-02,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,mesa soccer club 2016 blue,3,0,2025-06-02,League Play,https://rankings.gotsport.com/teams/u10_11
az arsenal soccer club 2016 blue,casa grande soccer club 2016 blue,1,4,2024-12-20,League Play,https://rankings.gotsport.com/teams/u10_11
rsl-az north 2016 blue,surprise soccer club 2016 blue,0,2,2025-06-15,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,scottsdale soccer club 2016 white,1,2,2025-10-08,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,rsl-az south 2016 blue,1,1,2025-03-08,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,chandler soccer club 2016 red,2,3,2025-05-14,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,paradise valley soccer club 2016 gold,1,1,2025-06-29,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,az soccer club 2016 red,3,4,2025-08-21,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,az arsenal soccer club 2016 gold,0,2,2025-03-11,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,casa grande soccer club 2016 black,3,2,2025-08-12,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,surprise soccer club 2016 red,3,0,2025-08-13,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,queen creek soccer club 2016 gold,4,1,2025-09-16,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,casa grande soccer club 2016 black,3,3,2025-07-25,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,az soccer club 2016 white,0,4,2025-04-10,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,paradise valley soccer club 2016 blue,2,3,2025-05-16,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,peoria soccer club 2016 gold,2,4,2025-08-23,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,elite arizona 2016 blue,4,3,2025-01-10,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,cave creek soccer club 2016 black,2,4,2025-06-05,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,queen creek soccer club 2016 white,4,0,2025-08-09,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,az arsenal soccer club 2016 gold,4,2,2025-09-25,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,queen creek soccer club 2016 gold,4,1,2025-06-06,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,surprise soccer club 2016 blue,0,2,2025-03-24,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,gilbert soccer club 2016 red,0,4,2025-04-21,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,scottsdale soccer club 2016 white,2,3,2025-08-27,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,elite arizona 2016 blue,2,1,2025-10-09,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,avondale soccer club 2016 red,3,1,2025-10-09,League Play,https://rankings.gotsport.com/teams/u10_12
rsl-az north 2016 blue,az soccer club 2016 black,0,1,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_12
az soccer club 2016 gold,paradise valley soccer club 2016 gold,3,2,2025-10-10,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,az soccer club 2016 red,4,0,2025-01-16,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,rsl-az west valley 2016 white,2,1,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,rsl-az yuma 2016 gold,2,0,2025-04-25,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,queen creek soccer club 2016 blue,4,1,2025-02-24,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,mesa soccer club 2016 blue,1,2,2025-09-05,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,casa grande soccer club 2016 black,2,0,2025-05-22,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,rsl-az yuma 2016 gold,2,4,2025-07-21,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,desert 2016 white,4,0,2025-09-03,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,gilbert soccer club 2016 white,3,0,2025-05-25,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,phoenix premier 2016 red,3,3,2025-08-03,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,paradise valley soccer club 2016 blue,0,3,2025-07-30,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,phoenix rising 2016 gold,4,3,2025-05-25,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,mesa soccer club 2016 gold,0,3,2025-07-07,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,peoria soccer club 2016 gold,2,4,2025-06-18,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,rsl-az north 2016 black,4,4,2025-01-06,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,mesa soccer club 2016 blue,2,1,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,queen creek soccer club 2016 white,0,4,2025-02-18,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,tucson youth soccer 2016 gold,1,0,2025-05-21,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,surprise soccer club 2016 blue,2,2,2025-05-18,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,maricopa soccer club 2016 red,1,1,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,casa grande soccer club 2016 black,1,1,2025-09-09,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,glendale soccer club 2016 blue,0,1,2025-06-21,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,casa grande soccer club 2016 blue,0,4,2025-07-25,League Play,https://rankings.gotsport.com/teams/u10_13
az soccer club 2016 gold,phoenix rising 2016 red,0,4,2025-07-25,League Play,https://rankings.gotsport.com/teams/u10_13
surprise soccer club 2016 red,peoria soccer club 2016 gold,3,0,2025-05-27,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,az soccer club 2016 red,4,1,2025-04-30,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,valley united 2016 white,4,1,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,casa grande soccer club 2016 gold,3,1,2025-04-11,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,scottsdale soccer club 2016 blue,4,3,2025-09-19,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,tucson youth soccer 2016 gold,4,0,2025-03-01,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,phoenix rising 2016 red,3,4,2025-04-30,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,elite arizona 2016 black,4,3,2025-03-30,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,peoria soccer club 2016 black,0,2,2025-06-03,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,chandler soccer club 2016 blue,2,0,2025-09-30,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,az soccer club 2016 red,4,4,2025-02-23,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,gilbert soccer club 2016 black,1,2,2025-05-25,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,queen creek soccer club 2016 gold,3,3,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,az soccer club 2016 gold,4,4,2024-12-25,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,casa grande soccer club 2016 gold,4,1,2025-03-22,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,gilbert soccer club 2016 blue,1,1,2025-02-18,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,rsl-az north 2016 blue,2,1,2025-06-22,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,az soccer club 2016 red,3,1,2025-07-17,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,goodyear soccer club 2016 black,1,3,2025-01-22,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,glendale soccer club 2016 blue,0,2,2025-07-18,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,phoenix premier 2016 gold,4,4,2025-03-15,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,cave creek soccer club 2016 black,2,1,2025-01-26,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,az soccer club 2016 red,3,2,2025-09-21,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,buckeye soccer club 2016 blue,0,2,2025-08-11,League Play,https://rankings.gotsport.com/teams/u10_14
surprise soccer club 2016 red,gilbert soccer club 2016 black,0,4,2025-04-30,League Play,https://rankings.gotsport.com/teams/u10_14
elite arizona 2016 black,maricopa soccer club 2016 red,0,2,2025-04-19,League Play,https://rankings.gotsport.com/teams/u10_15
elite arizona 2016 black,tucson youth soccer 2016 gold,1,4,2025-07-19,League Play,https://rankings.gotsport.com/teams/u10_15
elite arizona 2016 black,paradise valley soccer club 2016 blue,1,3,2025-10-07,League Play,https://rankings.gotsport.com/teams/u10_15
